公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,8921719,9913147,9801691,-10.0,-8.97,8921719,9801691,-8.97,-
1102,亞泥,6851825,7217554,6016442,-5.06,13.88,6851825,6016442,13.88,-
1103,嘉泥,310280,350583,446206,-11.49,-30.46,310280,446206,-30.46,本月營收較去年同期減少，主係大陸子公司水泥銷貨減少所致
1104,環泥,520536,552257,512332,-5.74,1.6,520536,512332,1.6,-
1108,幸福,518826,450738,506782,15.1,2.37,518826,506782,2.37,-
1109,信大,436111,415015,466378,5.08,-6.48,436111,466378,-6.48,-
1110,東泥,189102,206019,180997,-8.21,4.47,189102,180997,4.47,-
1201,味全,1657494,1435636,2345095,15.45,-29.32,1657494,2345095,-29.32,-
1203,味王,586777,577309,516842,1.64,13.53,586777,516842,13.53,-
1210,大成,7571531,8633058,8245551,-12.29,-8.17,7571531,8245551,-8.17,-
1213,大飲,83110,44773,86536,85.62,-3.95,83110,86536,-3.95,-
1215,卜蜂,1546997,1568559,1488235,-1.37,3.94,1546997,1488235,3.94,-
1216,統一,38864361,30680662,41019463,26.67,-5.25,38864361,41019463,-5.25,-
1217,愛之味,340294,272386,314326,24.93,8.26,340294,314326,8.26,-
1218,泰山,755977,667855,815345,13.19,-7.28,755977,815345,-7.28,-
1219,福壽,833595,939855,910962,-11.3,-8.49,833595,910962,-8.49,-
1220,台榮,348898,498218,291072,-29.97,19.86,348898,291072,19.86,-
1225,福懋油,1057958,1125364,1090934,-5.98,-3.02,1057958,1090934,-3.02,-
1227,佳格,3651021,2329159,3010338,56.75,21.28,3651021,3010338,21.28,-
1229,聯華,475937,457492,481847,4.03,-1.22,475937,481847,-1.22,-
1231,聯華食,702390,599298,553129,17.2,26.98,702390,553129,26.98,-
1232,大統益,1927160,1941482,1915654,-0.73,0.6,1927160,1915654,0.6,-
1233,天仁,204242,183300,254082,11.42,-19.61,204242,254082,-19.61,-
1234,黑松,437550,475831,552306,-8.04,-20.77,437550,552306,-20.77,-
1235,興泰,6766,6288,13856,7.6,-51.16,6766,13856,-51.16,-
1236,宏亞,376832,266376,340337,41.46,10.72,376832,340337,10.72,-
1702,南僑,1350107,1357623,1285937,-0.55,4.99,1350107,1285937,4.99,-
1737,臺鹽,214387,225112,250417,-4.76,-14.38,214387,250417,-14.38,-
1301,台塑,16977147,16603467,17968977,2.25,-5.51,16977147,17968977,-5.51,-
1303,南亞,27339257,27783641,26917789,-1.59,1.56,27339257,26917789,1.56,-
1304,台聚,4359804,4266054,4693621,2.19,-7.11,4359804,4693621,-7.11,-
1305,華夏,1116717,995074,1306803,12.22,-14.54,1116717,1306803,-14.54,-
1307,三芳,981173,859500,862230,14.15,13.79,981173,862230,13.79,-
1308,亞聚,371364,371193,471829,0.04,-21.29,371364,471829,-21.29,-
1309,台達化,1364250,1636198,1404331,-16.62,-2.85,1364250,1404331,-2.85,-
1310,台苯,540777,946271,1871367,-42.85,-71.1,540777,1871367,-71.1,-
1312,國喬,1470353,1576922,2303883,-6.75,-36.17,1470353,2303883,-36.17,-
1313,聯成,4183581,4418163,4127523,-5.3,1.35,4183581,4127523,1.35,-
1314,中石化,2515912,2518631,3004454,-0.1,-16.26,2515912,3004454,-16.26,-
1315,達新,242316,231137,255251,4.83,-5.06,242316,255251,-5.06,-
1321,大洋,435917,382798,485694,13.87,-10.24,435917,485694,-10.24,-
1323,永裕,275177,331415,301442,-16.96,-8.71,275177,301442,-8.71,-
1324,地球,111771,115801,132086,-3.48,-15.38,111771,132086,-15.38,-
1325,恆大,102640,137467,118313,-25.33,-13.24,102640,118313,-13.24,-
1326,台化,26954148,29321972,35145258,-8.07,-23.3,26954148,35145258,-23.3,-
4306,炎洲,1557696,1640162,1587463,-5.02,-1.87,1557696,1587463,-1.87,-
1402,遠東新,18046515,21156384,20454635,-14.69,-11.77,18046515,20454635,-11.77,-
1409,新纖,3135778,5476026,3021693,-42.73,3.77,3135778,3021693,3.77,-
1410,南染,46551,54912,45246,-15.22,2.88,46551,45246,2.88,-
1413,宏洲,175980,241111,341819,-27.01,-48.51,175980,341819,-48.51,-
1414,東和,108825,111994,98964,-2.82,9.96,108825,98964,9.96,-
1417,嘉裕,327544,324289,316737,1.0,3.41,327544,316737,3.41,-
1418,東華,113655,144099,102688,-21.12,10.67,113655,102688,10.67,-
1419,新紡,82191,121027,92034,-32.08,-10.69,82191,92034,-10.69,-
1423,利華,57108,56044,67856,1.89,-15.83,57108,67856,-15.83,-
1434,福懋,3600445,3683494,3917121,-2.25,-8.08,3600445,3917121,-8.08,-
1439,中和,36330,47217,19063,-23.05,90.57,36330,19063,90.57,-
1440,南紡,1872430,1853424,1359493,1.02,37.73,1872430,1359493,37.73,-
1441,大東,174696,191782,103927,-8.9,68.09,174696,103927,68.09,-
1443,立益,84851,117545,137648,-27.81,-38.35,84851,137648,-38.35,-
1444,力麗,905468,934854,890324,-3.14,1.7,905468,890324,1.7,-
1445,大宇,187945,171414,155459,9.64,20.89,187945,155459,20.89,-
1446,宏和,70698,71582,96700,-1.23,-26.88,70698,96700,-26.88,-
1447,力鵬,1501206,1662591,2300243,-9.7,-34.73,1501206,2300243,-34.73,-
1449,佳和,182258,320060,276993,-43.05,-34.2,182258,276993,-34.2,-
1451,年興,1041174,1132865,1052051,-8.09,-1.03,1041174,1052051,-1.03,-
1452,宏益,206942,210775,160271,-1.81,29.12,206942,160271,29.12,-
1453,大將,13048,15249,46548,-14.43,-71.96,13048,46548,-71.96,-
1454,台富,184321,191562,143923,-3.77,28.06,184321,143923,28.06,-
1455,集盛,1337188,1653052,1619349,-19.1,-17.42,1337188,1619349,-17.42,-
1456,怡華,46075,95267,98747,-51.63,-53.34,46075,98747,-53.34,-
1457,宜進,266630,351340,358098,-24.11,-25.54,266630,358098,-25.54,-
1459,聯發,358781,348748,312188,2.87,14.92,358781,312188,14.92,-
1460,宏遠,692970,686806,608727,0.89,13.83,692970,608727,13.83,-
1463,強盛,39576,45699,39764,-13.39,-0.47,39576,39764,-0.47,-
1464,得力,537873,632416,429290,-14.94,25.29,537873,429290,25.29,-
1465,偉全,226719,227430,221423,-0.31,2.39,226719,221423,2.39,-
1466,聚隆,380140,450186,355226,-15.55,7.01,380140,355226,7.01,-
