公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10596314,10876929,11023422,-2.57,-3.87,35952645,35202634,2.13,-
1102,亞泥,8434811,8318969,7188266,1.39,17.34,27825416,23762145,17.09,-
1103,嘉泥,160751,166883,170887,-3.67,-5.93,613142,642144,-4.51,-
1104,環泥,418992,437140,385013,-4.15,8.82,1606289,1551110,3.55,-
1108,幸福,323834,313093,280705,3.43,15.36,1158181,1113366,4.02,-
1109,信大,753252,541582,545209,39.08,38.15,2113686,1606589,31.56,-
1110,東泥,118229,147819,117755,-20.01,0.4,535268,530247,0.94,-
1201,味全,1695994,1598137,1497842,6.12,13.22,6236394,5400590,15.47,-
1203,味王,469207,514903,482643,-8.87,-2.78,1971389,1938471,1.69,-
1210,大成,6424220,6130106,5558027,4.79,15.58,24702328,22757130,8.54,-
1213,大飲,28570,29047,36719,-1.64,-22.19,160968,185809,-13.36,-
1215,卜蜂,1739496,1686202,1686807,3.16,3.12,6774793,6644047,1.96,-
1216,統一,36918812,36804987,35313668,0.3,4.54,144694685,139601931,3.64,-
1217,愛之味,287677,313572,252532,-8.25,13.91,1283957,1280966,0.23,-
1218,泰山,592778,599053,656563,-1.04,-9.71,2366233,2524487,-6.26,-
1219,福壽,1038477,1055161,1019797,-1.58,1.83,4008884,3890159,3.05,-
1220,台榮,209667,208035,201953,0.78,3.81,822950,776481,5.98,-
1225,福懋油,889193,880257,897122,1.01,-0.88,3366963,3691793,-8.79,-
1227,佳格,1776586,1586997,1389082,11.94,27.89,9113752,8803555,3.52,-
1229,聯華,616100,420926,402230,46.36,53.17,1844754,1626672,13.4,本公司4月合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,642774,631653,532319,1.76,20.74,2760844,2549269,8.29,-
1232,大統益,1328619,1437562,1392479,-7.57,-4.58,5487892,5510197,-0.4,-
1233,天仁,165999,180929,166293,-8.25,-0.17,735108,721446,1.89,-
1234,黑松,618002,543860,667340,13.63,-7.39,2763259,2983108,-7.36,-
1235,興泰,2555,1830,2037,39.61,25.42,7251,8083,-10.29,-
1236,宏亞,123213,94089,122198,30.95,0.83,623161,693741,-10.17,-
1702,南僑,1479700,1515180,1479443,-2.34,0.01,5697136,5749456,-0.9,-
1737,臺鹽,228226,236758,213260,-3.6,7.01,904274,894648,1.07,-
1301,台塑,19209008,18695341,19555897,2.74,-1.77,72221084,73723265,-2.03,-
1303,南亞,25074397,24967277,27904180,0.42,-10.14,95994516,110124171,-12.83,-
1304,台聚,4838177,4757905,5025991,1.68,-3.73,18326025,19690628,-6.93,-
1305,華夏,1322372,1153354,1031531,14.65,28.19,4550085,5175728,-12.08,-
1307,三芳,892304,1025298,725122,-12.97,23.05,3520546,3110484,13.18,-
1308,亞聚,622183,612209,511607,1.62,21.61,2331789,1837750,26.88,-
1309,台達化,1588471,1602824,1926644,-0.89,-17.55,6188462,6767398,-8.55,-
1310,台苯,1058511,970745,1293172,9.04,-18.14,3995668,5297474,-24.57,-
1312,國喬,1880808,1647124,1834146,14.18,2.54,6886931,8248774,-16.5,-
1313,聯成,5712007,6149496,5740646,-7.11,-0.49,21096717,19354629,9.0,-
1314,中石化,2737182,2867391,3058618,-4.54,-10.5,10875213,12558803,-13.4,-
1315,達新,153983,192036,160132,-19.81,-3.83,669198,730866,-8.43,-
1321,大洋,399857,358700,385970,11.47,3.59,1443152,1575772,-8.41,-
1323,永裕,311253,302503,318127,2.89,-2.16,1157544,1143577,1.22,-
1324,地球,99656,108686,93946,-8.3,6.07,390595,355006,10.02,-
1325,恆大,67408,68416,62915,-1.47,7.14,263061,292039,-9.92,-
1326,台化,28942093,32072473,33118193,-9.76,-12.6,120374763,132074745,-8.85,-
4306,炎洲,1470182,1378190,1945496,6.67,-24.43,5276088,6968673,-24.28,-
1402,遠東新,21737013,22458329,16960937,-3.21,28.15,83635864,68440671,22.2,-
1409,新纖,3549872,3535097,3502648,0.41,1.34,13399964,12724740,5.3,-
1410,南染,33432,33322,43453,0.33,-23.06,129781,166392,-22.0,-
1413,宏洲,294785,315920,270618,-6.68,8.93,1182558,1171846,0.91,-
1414,東和,64024,78072,71220,-17.99,-10.1,275161,332692,-17.29,-
1417,嘉裕,108302,96359,106437,12.39,1.75,481874,564595,-14.65,-
1418,東華,22990,43377,57970,-46.99,-60.34,105193,212690,-50.54,配合客戶生產線出貨
1419,新紡,146762,154998,137574,-5.31,6.67,551239,483200,14.08,-
1423,利華,63594,38900,56840,63.48,11.88,175694,275751,-36.28,-
1434,福懋,4285409,4419100,3872055,-3.02,10.67,16004256,14602478,9.59,-
1439,中和,17363,6578,26397,163.95,-34.22,72814,91429,-20.36,-
1440,南紡,1972090,2217452,1870378,-11.06,5.43,7737477,7877336,-1.77,-
1441,大東,131661,155685,145656,-15.43,-9.6,508890,572334,-11.08,-
1443,立益,63051,55594,101056,13.41,-37.6,240390,373368,-35.61,-
1444,力麗,1020252,1114135,1043306,-8.42,-2.2,4207330,4000108,5.18,-
1445,大宇,124374,139759,134014,-11.0,-7.19,515772,508307,1.46,-
1446,宏和,43963,25731,51843,70.85,-15.19,127391,123149,3.44,-
1447,力鵬,1422954,1419677,1583088,0.23,-10.11,5248295,6383487,-17.78,-
1449,佳和,219244,195346,230541,12.23,-4.9,777976,765684,1.6,-
1451,年興,639664,721011,696416,-11.28,-8.14,2736237,2446330,11.85,-
1452,宏益,178997,165643,147866,8.06,21.05,689826,680177,1.41,-
1453,大將,37,37,1577,0.0,-97.65,273,3751,-92.72,本年營收減少，係因紗支產品及建案餘屋銷售減少所致。
1454,台富,176514,165670,165104,6.54,6.91,648551,623190,4.06,-
1455,集盛,1117121,1147590,1293062,-2.65,-13.6,4660193,5405084,-13.78,-
1456,怡華,114232,56441,42774,102.39,167.05,309657,132765,133.23,本月及本年累計認列建設收入較去年本月及去年累計增加所致
1457,宜進,483979,471442,424864,2.65,13.91,1851136,1840519,0.57,-
1459,聯發,294357,352140,282381,-16.4,4.24,1209808,1159620,4.32,-
1460,宏遠,734719,795573,750487,-7.64,-2.1,2986621,3120977,-4.3,-
1463,強盛,47524,53502,43396,-11.17,9.51,201899,390644,-48.31,-
1464,得力,815113,928824,709725,-12.24,14.84,3125806,2764654,13.06,-
1465,偉全,92688,123676,129541,-25.05,-28.44,393917,496416,-20.64,-
