公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
5285,界霖,155819,0,203652,,-23.48,825570,1053337,-21.62
5305,敦南科技,615621,644734,663385,-4.51,-7.2,3385927,3580222,-5.42
5471,松翰科技,350636,371451,308134,-5.6,13.79,1777062,1905000,-6.71
6202,盛群,302919,328059,306727,-7.66,-1.24,1664431,1785387,-6.77
6239,力成,2445444,2255646,3330770,8.41,-26.58,14037694,19158545,-26.72
6243,迅杰,66192,70973,63046,-6.73,4.99,428020,535880,-20.12
6257,矽格,372087,362011,360833,2.78,3.11,2064492,2166802,-4.72
6271,同欣電子,543539,501671,543807,8.34,-0.04,2975438,3077317,-3.31
6286,立錡,945850,989978,901479,-4.45,4.92,5553832,5428408,2.31
8016,矽創電子,432607,386559,362746,11.91,19.25,2204029,2159386,2.06
8081,致新,412379,375867,380407,9.71,8.4,2319961,2528565,-8.24
8110,華東,695867,675791,703919,2.97,-1.14,3722951,4042700,-7.9
8131,福懋科技,1003807,978482,1147406,2.58,-12.51,5770866,6360869,-9.27
8150,南茂科技,1439638,1424398,1323011,1.06,8.81,8151974,7950873,2.52
8261,富鼎,187652,204791,246859,-8.36,-23.98,1254183,1530213,-18.03
8271,宇瞻科技,600622,657033,799545,-8.58,-24.87,3765952,4449224,-15.35
2301,光寶科技,6780948,6477014,8447596,4.69,-19.72,37875886,47799006,-20.76
2305,全友電腦,5953,10973,10799,-45.74,-44.87,69276,78760,-12.04
2324,仁寶電腦,56955152,43479172,56564993,30.99,0.68,283918579,331008886,-14.22
2331,精英,3996687,4263462,5340114,-6.25,-25.15,23389501,30745831,-23.92
2352,佳世達,6368924,6430371,5554357,-0.95,14.66,37685435,31917503,18.07
2353,宏��,39751010,32106640,31939965,23.8,24.45,193619568,198240718,-2.33
2356,英業達,27559847,30407565,32171515,-9.36,-14.33,160873726,159940043,0.58
2357,華碩,36020544,28401415,28259993,26.82,27.46,173471484,135593365,27.93
2358,廷鑫,74149,48500,40838,52.88,81.56,193772,323087,-40.02
2361,鴻友科技,61056,50572,88028,20.73,-30.64,387738,479175,-19.08
2362,藍天,1036068,1078123,950740,-3.9,8.97,5559263,5545116,0.25
2364,倫飛電腦,81312,96579,216697,-15.8,-62.47,612039,933433,-34.43
2365,昆盈企業,687171,710387,615169,-3.26,11.7,3739272,3997092,-6.45
2376,技嘉,3359760,3416163,3622356,-1.65,-7.24,18872091,22813578,-17.27
2377,微星科技,5434333,5857176,6726124,-7.21,-19.2,31293200,39923233,-21.61
2380,虹光精密,216274,220431,213910,-1.88,1.1,1295574,1467154,-11.69
2382,廣達,88902353,72709094,85952847,22.27,3.43,452914487,500367533,-9.48
2385,群光電子,1632237,1635163,1543505,-0.17,5.74,8851966,8178710,8.23
2387,精元電腦,127849,176644,132301,-27.62,-3.36,917104,971293,-5.57
2395,研華,1897947,1777097,1835673,6.8,3.39,9590312,9497975,0.97
2397,友通資訊,117308,150648,104376,-22.13,12.38,774614,730661,6.01
2399,映泰,390303,451452,643276,-13.54,-39.32,2602041,3735394,-30.34
2405,浩鑫,171348,193292,166143,-11.35,3.13,1000129,1424583,-29.79
2417,圓剛,87904,111005,210518,-20.81,-58.24,689925,887774,-22.28
2424,隴華電子,1165,12007,5680,-90.29,-79.48,43279,82489,-47.53
2425,承啟,184978,207217,18938,-10.73,876.75,796620,555858,43.31
2442,新美齊,45748,52056,29608,-12.11,54.51,285676,186825,52.91
2465,麗臺科技,231787,173609,179128,33.51,29.39,1090526,1182621,-7.78
3002,歐格電子,50010,60216,27598,-16.94,81.2,290747,201094,44.58
3005,神基科技,492929,530300,395324,-7.04,24.68,2650343,2331939,13.65
3013,晟銘電子,130003,165529,260287,-21.46,-50.05,1041684,1590240,-34.49
3017,奇鋐科技,855662,890155,716711,-3.87,19.38,4919294,4854736,1.32
