公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10489337,9866871,11013654,6.3,-4.76,67212820,68513898,-1.89,-
1102,亞泥,7813300,7536507,7021279,3.67,11.28,51610988,46031514,12.12,-
1103,嘉泥,159044,130823,154429,21.57,2.98,1049488,1155356,-9.16,-
1104,環泥,398238,353927,350896,12.51,13.49,2779704,2665751,4.27,-
1108,幸福,313198,271998,264328,15.14,18.48,2048651,1948573,5.13,-
1109,信大,597879,658066,618024,-9.14,-3.25,4170048,3427582,21.66,-
1110,東泥,114772,114080,157245,0.6,-27.01,896369,949440,-5.58,-
1201,味全,1850126,1728231,1899582,7.05,-2.6,11624689,10714685,8.49,-
1203,味王,552813,574920,476840,-3.84,15.93,3630432,3439660,5.54,-
1210,大成,6491269,6144976,6059127,5.63,7.13,43729184,40857063,7.02,-
1213,大飲,64562,26098,87390,147.38,-26.12,290566,379590,-23.45,-
1215,卜蜂,1745142,1642385,1898449,6.25,-8.07,11930910,12118906,-1.55,-
1216,統一,40267551,38858021,38128163,3.62,5.61,262536471,252774152,3.86,-
1217,愛之味,482920,449669,478884,7.39,0.84,2535140,2453668,3.32,-
1218,泰山,861667,708068,741507,21.69,16.2,4581091,4638753,-1.24,-
1219,福壽,1038836,953087,946749,8.99,9.72,7050465,6797917,3.71,-
1220,台榮,277390,240545,225840,15.31,22.82,1583877,1430140,10.74,-
1225,福懋油,962604,887020,958539,8.52,0.42,6074065,6421646,-5.41,-
1227,佳格,2206623,2163646,1807245,1.98,22.09,15614243,14229241,9.73,-
1229,聯華,696166,676790,433298,2.86,60.66,3947671,2921600,35.12,本公司本年度合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,791473,692963,764187,14.21,3.57,4940699,4532114,9.01,-
1232,大統益,1423850,1336446,1432128,6.54,-0.57,9654741,9814218,-1.62,-
1233,天仁,181089,182526,169043,-0.78,7.12,1290363,1264999,2.0,-
1234,黑松,908599,685161,813423,32.61,11.7,5059826,5267598,-3.94,-
1235,興泰,3771,3092,3400,21.95,10.91,17142,16791,2.09,-
1236,宏亞,145523,97300,168979,49.56,-13.88,965977,1067886,-9.54,-
1702,南僑,1466893,1613905,1417054,-9.1,3.51,10334283,10347691,-0.12,-
1737,臺鹽,259498,229791,252460,12.92,2.78,1654467,1770753,-6.56,-
1301,台塑,17511155,18352747,19496181,-4.58,-10.18,127092518,136139632,-6.64,-
1303,南亞,24563010,21989854,28430574,11.7,-13.6,167334881,197104655,-15.1,-
1304,台聚,4769245,4541760,5326175,5.0,-10.45,32764091,35664348,-8.13,-
1305,華夏,1320523,1386382,1289182,-4.75,2.43,8902839,9111832,-2.29,-
1307,三芳,882453,660096,880529,33.68,0.21,5873803,5338936,10.01,-
1308,亞聚,554435,521248,522271,6.36,6.15,3949625,3483629,13.37,-
1309,台達化,1461710,1348375,2013339,8.4,-27.39,10543531,12800235,-17.63,-
1310,台苯,1137754,1100791,1169130,3.35,-2.68,7386995,9245117,-20.09,-
1312,國喬,1842861,1756687,2354001,4.9,-21.71,12390138,14641810,-15.37,-
1313,聯成,5581587,4986963,4511081,11.92,23.73,36837329,34504579,6.76,-
1314,中石化,2522461,2967847,3686060,-15.0,-31.56,18957718,22628492,-16.22,-
1315,達新,260865,253354,263825,2.96,-1.12,1379096,1439836,-4.21,-
1321,大洋,417127,380211,385368,9.7,8.24,2657279,2832447,-6.18,-
1323,永裕,308168,287342,327578,7.24,-5.92,2057568,2137971,-3.76,-
1324,地球,90435,95012,94371,-4.81,-4.17,674313,661961,1.86,-
1325,恆大,63019,79094,59084,-20.32,6.66,482850,506221,-4.61,-
1326,台化,27457611,25775641,34294487,6.52,-19.93,200756502,232947985,-13.81,-
