公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9985897,8387381,8866988,19.05,12.61,87325356,80153087,8.94,-
1102,亞泥,6639248,5840273,5331778,13.68,24.52,57828557,54948656,5.24,-
1103,嘉泥,181868,167398,353438,8.64,-48.54,1914494,2757087,-30.56,-
1104,環泥,381565,336159,410515,13.5,-7.05,4005579,4158357,-3.67,-
1108,幸福,258913,259826,339521,-0.35,-23.74,3111700,3897193,-20.15,-
1109,信大,673172,377596,441025,78.27,52.63,4794176,3831697,25.11,大陸子公司水泥售價持續上漲
1110,東泥,183382,170205,137849,7.74,33.03,1495201,1336085,11.9,-
1201,味全,1642814,1559834,1296935,5.31,26.66,16371979,16120185,1.56,-
1203,味王,493888,513465,523133,-3.81,-5.59,5651822,5785545,-2.31,-
1210,大成,6490644,6551300,6915358,-0.92,-6.14,69341688,68630503,1.03,-
1213,大飲,32994,42390,46399,-22.16,-28.89,611375,621126,-1.56,-
1215,卜蜂,1699007,1689595,1581359,0.55,7.43,18148130,16449250,10.32,-
1216,統一,31140541,33118533,30631842,-5.97,1.66,369297465,383599821,-3.72,-
1217,愛之味,253185,261965,246358,-3.35,2.77,3887061,3817744,1.81,-
1218,泰山,546892,646029,651496,-15.34,-16.05,7113767,7512553,-5.3,-
1219,福壽,917403,911115,1037996,0.69,-11.61,9846105,9950674,-1.05,-
1220,台榮,253547,187754,295492,35.04,-14.19,2141129,2675210,-19.96,-
1225,福懋油,950447,874672,1014391,8.66,-6.3,9795240,9883940,-0.89,-
1227,佳格,2291703,2094827,2480981,9.39,-7.62,23757252,23911014,-0.64,-
1229,聯華,413675,407067,447559,1.62,-7.57,4400241,4792017,-8.17,-
1231,聯華食,557274,575902,532061,-3.23,4.73,6445818,5997780,7.47,-
1232,大統益,1405095,1359056,1584245,3.38,-11.3,15464245,15832425,-2.32,-
1233,天仁,189012,163721,191494,15.44,-1.29,1961920,1951524,0.53,-
1234,黑松,691728,753622,629172,-8.21,9.94,8491675,8077576,5.12,-
1235,興泰,4264,5169,5070,-17.5,-15.89,73151,114382,-36.04,-
1236,宏亞,165377,155260,170042,6.51,-2.74,1611032,1802550,-10.62,-
1702,南僑,1540450,1482167,1376667,3.93,11.89,15545304,14697803,5.76,-
1737,臺鹽,206891,220738,224075,-6.27,-7.66,2519464,2547536,-1.1,-
1301,台塑,18616550,16581143,17420621,12.27,6.86,188839533,162279497,16.36,-
1303,南亞,27390672,26062520,24350119,5.09,12.48,278096447,249733633,11.35,-
1304,台聚,5204398,4754780,4990324,9.45,4.28,52812888,48142630,9.7,-
1305,華夏,1184875,1090093,1286253,8.69,-7.88,13202953,12977682,1.73,-
1307,三芳,712095,782311,922743,-8.97,-22.82,9147472,10182744,-10.16,-
