公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1235,興泰,32115,29280,27077,9.68,18.6,141115,136056,3.71
1236,宏亞食品,142236,128476,166322,10.71,-14.48,809781,985311,-17.81
1702,南僑化工,210030,208838,182415,0.57,15.13,986942,950982,3.78
1737,臺鹽,229356,189806,194045,20.83,18.19,954669,1046276,-8.75
1301,台塑,14041266,15042522,16802319,-6.65,-16.43,76417739,87154625,-12.31
1303,南亞塑膠,14065367,15084077,16394496,-6.75,-14.2,77104677,94118528,-18.07
1304,台聚,940832,1100244,1080629,-14.48,-12.93,5109715,5863369,-12.85
1305,華夏,586110,624330,831675,-6.12,-29.52,3327569,4145351,-19.72
1307,三芳化工,564530,617499,572068,-8.57,-1.31,2943282,2960154,-0.56
1308,亞聚,310448,451151,578932,-31.18,-46.37,2100066,3121054,-32.71
1309,台達化工,926527,871066,954938,6.36,-2.97,4261309,4865562,-12.41
1310,台苯,1188006,1048332,1191584,13.32,-0.3,5930714,5616875,5.58
1312,國喬石化,1418611,1478608,1485163,-4.05,-4.48,7263366,8142051,-10.79
1313,聯成,537165,642774,550387,-16.43,-2.4,3122702,3215610,-2.88
1314,中石化,2759065,3490717,3527291,-20.95,-21.77,16030158,17139379,-6.47
1315,達新工業,167776,158664,191331,5.74,-12.31,898666,946559,-5.05
1319,東陽,1104705,1029319,1077926,7.32,2.48,5241304,5268941,-0.52
1321,大洋,390899,418296,452959,-6.54,-13.7,1989923,2254422,-11.73
1323,永裕,137814,147451,145156,-6.53,-5.05,694479,675477,2.81
1324,地球工業,110635,126284,129691,-12.39,-14.69,545699,661417,-17.49
1325,�琱j,76600,69329,97050,10.48,-21.07,352832,494499,-28.64
1326,台化,25054900,26357718,24173330,-4.94,3.64,130963994,131758883,-0.6
1339,昭輝,88840,89962,91227,-1.24,-2.61,450020,458004,-1.74
1715,萬洲化學,474512,464700,387307,2.11,22.51,2207171,1771820,24.57
4306,炎洲,512582,534089,468741,-4.02,9.35,2526663,2298505,9.92
1402,遠東新,5547891,5452380,5219719,1.75,6.28,26175604,26257821,-0.31
1409,新纖,2119873,2146588,2136960,-1.24,-0.79,11161136,11635926,-4.08
1410,南染,35786,29881,40022,19.76,-10.58,139267,150212,-7.28
1413,宏洲纖維,342947,396009,383450,-13.39,-10.56,1820774,2022120,-9.95
1414,東和,132523,133919,108127,-1.04,22.56,634350,515100,23.15
1416,廣豐,11340,10365,19517,9.4,-41.89,94258,66443,41.86
1417,嘉裕,166475,148461,87206,12.13,90.89,819321,490204,67.13
1418,東華,89854,186739,259871,-51.88,-65.42,1206384,1480241,-18.5
1419,新紡,51262,67532,68918,-24.09,-25.61,342247,337378,1.44
1423,利華羊毛,115491,130441,155136,-11.46,-25.55,541928,695023,-22.02
1432,大魯閣,802,454,461,76.65,73.96,6311,7788,-18.96
1434,福懋興業,3107909,3091699,3193544,0.52,-2.68,15167913,15498686,-2.13
1439,中和羊毛,78312,44769,48386,74.92,61.84,338331,222573,52.0
1440,南紡,1356091,1347040,1173477,0.67,15.56,6547533,7541195,-13.17
1441,大東紡織,115405,127770,121885,-9.67,-5.31,633790,848659,-25.31
1443,立益紡織,117470,105116,62112,11.75,89.12,408604,516094,-20.82
1444,力麗,1034674,1069027,942549,-3.21,9.77,5401618,5631111,-4.07
1445,大宇紡織,180215,185549,193052,-2.87,-6.64,893507,955318,-6.47
1446,宏和,27686,41656,63979,-33.53,-56.72,142520,341977,-58.32
1447,力鵬,2358604,1722757,1365317,36.9,72.75,10749966,9656871,11.31
1449,佳和實業,186665,182641,196354,2.2,-4.93,868642,935065,-7.1
1451,年興紡織,1046033,847426,981447,23.43,6.58,4376500,4611353,-5.09
1452,宏益,187332,177583,181536,5.48,3.19,894682,999464,-10.48
1453,大將,17877,19671,16794,-9.12,6.44,117019,156336,-25.14
1454,台富,181453,207261,244092,-12.45,-25.66,954405,1170860,-18.48
1455,集盛,1500703,1271192,1247002,18.05,20.34,7526648,7692671,-2.15
1456,怡華,174830,161728,180178,8.1,-2.96,879200,951392,-7.58
1457,宜進,397176,428431,486418,-7.29,-18.34,2157265,2772811,-22.19
1459,聯發紡織,272599,280175,143553,-2.7,89.89,1337437,1173079,14.01
1460,宏遠,532457,605229,528230,-12.02,0.8,2791390,2428216,14.95
1463,強盛染整,40338,40605,55988,-0.65,-27.95,183606,254574,-27.87
1464,得力實業,191565,204710,181780,-6.42,5.38,877518,746165,17.6
1465,偉全實業,156423,146312,234732,6.91,-33.36,664241,737399,-9.92
1466,聚隆,482795,407815,308806,18.38,56.34,2385130,2389458,-0.18
1467,南緯實業,195214,192114,281615,1.61,-30.68,1190075,1266558,-6.03
1468,昶和纖維,37945,48505,80447,-21.77,-52.83,262566,351568,-25.31
1469,理隆纖維,82801,54647,102982,51.51,-19.59,253616,397136,-36.13
1470,大統染,64582,65078,84060,-0.76,-23.17,311631,394603,-21.02
1472,三洋紡,36496,36164,112525,0.91,-67.56,217312,588707,-63.08
1473,台南企業,510196,594023,584794,-14.11,-12.75,3299861,3195875,3.25
1474,弘裕,259151,239448,305086,8.22,-15.05,1245151,1686375,-26.16
1475,本盟光電,24420,20768,38488,17.58,-36.55,100726,213129,-52.73
1476,儒鴻,816196,838181,738942,-2.62,10.45,4553793,3666128,24.21
1477,聚陽實業,938735,1439587,1030561,-34.79,-8.91,6220040,5740204,8.35
4414,如興,238063,129714,280299,83.52,-15.06,893872,1182858,-24.43
4426,利勤實業,92489,87939,42611,5.17,117.05,370024,223466,65.58
1503,士電,1342158,1250273,1423066,7.34,-5.68,6443907,6545710,-1.55
1504,東元電機,2207474,2204038,2178892,0.15,1.31,10701823,10162387,5.3
1506,正道,96709,91726,85482,5.43,13.13,455055,404347,12.54
1507,永大機電,325731,303973,321887,7.15,1.19,1604101,1555725,3.1
1512,瑞利,175763,178167,218064,-1.34,-19.39,938209,1082731,-13.34
1513,中興電,545184,500635,492085,8.89,10.79,3098357,2679908,15.61
1514,亞力電機,326800,222496,278145,46.87,17.49,1406026,1249584,12.51
1515,力山,243890,369448,209607,-33.98,16.35,1305464,888338,46.95
1517,利奇機械,173047,208995,153889,-17.2,12.44,960337,775968,23.75
1519,華城電機,560534,185363,269424,202.39,108.04,1184690,1575789,-24.81
1521,大億,379027,373514,269496,1.47,40.64,1780230,1640812,8.49
1522,堤維西,776053,708439,674284,9.54,15.09,3632513,3365033,7.94
1524,耿鼎企業,235887,218721,257908,7.84,-8.53,1152921,1305458,-11.68
1525,江申工業,142171,122676,105084,15.89,35.29,594623,544973,9.11
1526,日馳,55331,51561,58158,7.31,-4.86,237948,251435,-5.36
1527,鑽全,242814,262773,241546,-7.59,0.52,1191160,1146777,3.87
1528,恩德,211731,235207,247907,-9.98,-14.59,1049398,1119200,-6.23
1529,樂士,5986,8580,6577,-30.23,-8.98,36307,50490,-28.09
1530,亞崴機電,313284,184309,351800,69.97,-10.94,1306268,1133091,15.28
1531,高林股,181632,180783,402636,0.46,-54.88,862147,1785393,-51.71
1533,車王電,120589,107062,136127,12.63,-11.41,572900,607166,-5.64
1535,中宇,790041,615869,618116,28.28,27.81,3653410,3155316,15.78
1536,和大工業,287359,280903,207568,2.29,38.44,1419590,1027333,38.18
1537,廣隆光電,427532,401538,276812,6.47,54.44,1830642,1571445,16.49
1538,正峰新,75143,83523,86624,-10.03,-13.25,348926,415517,-16.02
1539,巨庭機械,124979,123261,75481,1.39,65.57,588600,451428,30.38
1540,喬福機械,135688,137256,117378,-1.14,15.59,625794,463829,34.91
1541,錩泰,110799,133096,88310,-16.75,25.46,632822,366785,72.53
1558,伸興,392375,494448,332915,-20.64,17.86,1837491,1441049,27.51
1560,中砂,335241,303177,323676,10.57,3.57,1560766,1599417,-2.41
1568,倉佑,121879,137384,98274,-11.28,24.01,617531,534194,15.6
1583,程泰,246169,294162,209014,-16.31,17.77,1249368,848980,47.16
2049,上銀科技,1003938,1044363,1209867,-3.87,-17.02,4297957,5156222,-16.64
2228,劍麟,130065,122774,140221,5.93,-7.24,679536,599719,13.3
2231,為升,105329,104117,86242,1.16,22.13,468739,421697,11.15
2371,大同,2917048,2948229,3245467,-1.05,-10.11,14307587,15969490,-10.4
3167,大量科技,346432,152841,121884,126.66,184.23,906670,540209,67.83
4526,東台,397028,414978,763705,-4.32,-48.01,1822442,2664994,-31.61
4532,瑞智精密,672935,705244,493725,-4.58,36.29,2842699,2194438,29.54
6605,帝寶工業,905415,806468,903006,12.26,0.26,4156387,4284278,-2.98
8222,寶一科技,45477,54240,61469,-16.15,-26.01,308237,263212,17.1
8374,羅昇,155213,156799,166590,-1.01,-6.82,580760,704628,-17.57
8996,高力,133424,125991,106669,5.89,25.08,610527,452056,35.05
1603,華電,204083,281304,252079,-27.45,-19.04,1163488,1128296,3.11
1604,聲寶,1041202,920000,835407,13.17,24.63,4567248,3615016,26.34
1605,華新,6223717,6083285,6282386,2.3,-0.93,30273351,32929501,-8.06
1608,華榮,890021,1143428,664590,-22.16,33.92,4330338,4069407,6.41
1609,大亞電線,889959,645054,701841,37.96,26.8,3817277,3619892,5.45
1611,中電,631784,580258,549036,8.87,15.07,2887699,2650544,8.94
1612,宏泰,333503,467684,632663,-28.69,-47.28,2270162,2575007,-11.83
1613,台一,483265,494352,513195,-2.24,-5.83,2439653,2566772,-4.95
1614,三洋電,583786,675170,608906,-13.53,-4.12,3341116,2638166,26.64
1615,大山,293829,314998,278412,-6.72,5.53,1568490,1638797,-4.29
1616,億泰,263018,293318,344541,-10.33,-23.66,1337727,1670613,-19.92
1617,榮星電線,327195,347318,469004,-5.79,-30.23,1661998,2255397,-26.31
1618,合機公司,468341,562548,290020,-16.74,61.48,1484745,1404503,5.71
4930,燦星網通,61061,73865,53549,-17.33,14.02,312636,357698,-12.59
1316,上曜,36850,32039,20661,15.01,78.35,129407,78529,64.78
1704,榮化,2492960,2114426,2643366,17.9,-5.68,11755436,13385893,-12.18
1708,東鹼,253159,267630,236375,-5.4,7.1,1307071,1085761,20.38
1709,和益化工,919189,851913,1168803,7.89,-21.35,4612799,4582105,0.66
1710,東聯,1071961,978590,1189660,9.54,-9.89,5504790,5875984,-6.31
1711,永光化學,578233,578214,508788,0.0,13.64,2688965,2432793,10.52
1712,興農,720894,675466,695239,6.72,3.69,3134396,2946550,6.37
1713,國化,59991,55951,49961,7.22,20.07,266228,250131,6.43
1714,和桐化學,1036918,1450447,1107796,-28.51,-6.39,6024838,5622270,7.16
1717,長興材料,1479925,1477867,1652596,0.13,-10.44,7019326,7907106,-11.22
1718,中纖,1531361,1242148,1573742,23.28,-2.69,7189951,7541461,-4.66
1721,三晃,114820,160637,118446,-28.52,-3.06,620040,725375,-14.52
1722,台肥,1109636,1407272,1340768,-21.14,-17.23,7105232,6744121,5.35
1723,中碳,825011,656437,785406,25.68,5.04,3757707,3973144,-5.42
1724,台硝,195514,174414,221121,12.09,-11.58,916474,1048693,-12.6
1725,元禎,725804,788416,786017,-7.94,-7.66,3949382,4282204,-7.77
1726,永記造漆,572692,575642,523818,-0.51,9.33,2674980,2591090,3.23
1727,中華化學,194507,177166,159773,9.78,21.73,867529,817535,6.11
1730,花仙子,87384,85585,78502,2.1,11.31,459218,402668,14.04
1732,毛寶,61658,60838,55938,1.34,10.22,294729,324330,-9.12
1735,日勝化,158068,176688,149842,-10.53,5.48,817335,884671,-7.61
1773,勝一化工,553505,584581,505099,-5.31,9.58,2805856,2847581,-1.46
4720,德淵企業,143714,134767,140377,6.63,2.37,663559,632748,4.86
4722,國精化學,363955,342767,242050,6.18,50.36,1683852,1217357,38.32
4725,信昌化,2123957,2358242,2410036,-9.93,-11.87,10719946,11934532,-10.17
4733,上緯企業,168565,215764,162174,-21.87,3.94,811127,744443,8.95
1701,中化,240523,206413,272740,16.52,-11.81,1167033,1232890,-5.34
1707,葡萄王,248511,233774,217694,6.3,14.15,1117467,1006768,10.99
1720,生達化學,193610,193732,170234,-0.06,13.73,923955,860350,7.39
1729,必翔實業,174895,102947,122604,69.88,42.65,492876,467427,5.44
1731,美吾華,176983,180374,179824,-1.87,-1.57,899012,982834,-8.52
1733,五鼎,184333,201361,163322,-8.45,12.86,922717,677332,36.22
1734,杏輝藥品,163445,150551,128363,8.56,27.33,702323,674625,4.1
1736,喬山健康,475773,495056,480662,-3.89,-1.01,2914700,2489086,17.09
1762,中化合成,146356,131981,88517,10.89,65.34,576705,475757,21.21
1783,和康生技,24425,24897,23343,-1.89,4.63,96002,81593,17.65
1786,科妍,13406,10944,10400,22.49,28.9,55733,50387,10.6
1789,台灣神隆,349399,253193,392597,37.99,-11.0,1573307,1433960,9.71
3164,景岳生技,12417,12681,16310,-2.08,-23.86,56657,85716,-33.9
3705,永信,55572,58116,66741,-4.37,-16.73,245385,269831,-9.05
4104,佳醫,267092,266411,262271,0.25,1.83,1282057,1326398,-3.34
4106,雃博,152076,134834,142992,12.78,6.35,590538,630798,-6.38
4108,懷特,20308,19293,11611,5.26,74.9,66630,51340,29.78
4119,旭富製藥,108718,93777,90287,15.93,20.41,560842,432362,29.71
4133,亞諾法,37678,33804,38310,11.46,-1.64,191761,202661,-5.37
4142,國光生技,31436,43783,57548,-28.2,-45.37,106908,109647,-2.49
4164,承業醫,70065,20334,22466,244.57,211.87,153678,191864,-19.9
4737,華廣,121850,116762,113425,4.35,7.42,560020,508346,10.16
4746,台耀,206935,234040,215863,-11.58,-4.13,1075488,1036452,3.76
1802,台玻,1282158,1239351,1246529,3.45,2.85,5736612,6235872,-8.0
1806,冠軍,274157,304757,223040,-10.04,22.91,1264543,1095929,15.38
1809,中釉,157526,151223,130144,4.16,21.03,715091,603264,18.53
1810,和成,233886,232861,244519,0.44,-4.34,1155026,1172985,-1.53
1817,凱撒衛浴,79193,62602,81030,26.5,-2.26,332941,352466,-5.53
1902,台紙,325830,401843,416517,-18.91,-21.77,1763648,2155796,-18.19
1903,士紙,225368,174731,211405,28.97,6.6,856512,972391,-11.91
1904,正隆,2203449,2235178,1968947,-1.41,11.91,10431259,9768147,6.78
1905,華紙,559890,563768,528239,-0.68,5.99,2734278,2805696,-2.54
1906,寶隆,28276,14069,55395,100.98,-48.95,150139,129451,15.98
1907,永豐餘,1521063,1552945,1554746,-2.05,-2.16,7202913,7607176,-5.31
1909,榮成,572676,527106,605907,8.64,-5.48,2639726,2879450,-8.32
1532,勤美,440669,520739,401652,-15.37,9.71,2161421,1918404,12.66
2002,中鋼,20091460,19460115,21189637,3.24,-5.18,93157602,98779108,-5.69
2006,東和鋼鐵,3427613,3898774,3495033,-12.08,-1.92,16830283,16802894,0.16
2007,燁興公司,843654,728060,919568,15.87,-8.25,3663589,5239259,-30.07
2008,高興昌,185271,262749,412027,-29.48,-55.03,1531691,2432267,-37.02
2009,第一伸銅,408307,404538,475021,0.93,-14.04,1821098,2638150,-30.97
2010,春源鋼鐵,1680852,1763417,1481403,-4.68,13.46,7816871,6972414,12.11
2012,春雨,378624,356348,434528,6.25,-12.86,1676581,2016975,-16.87
2013,中鋼構,1072461,1205245,926210,-11.01,15.79,5831448,4896300,19.09
2014,中鴻,3729235,3859716,2879312,-3.38,29.51,19587551,20393916,-3.95
2015,豐興鋼鐵,3395418,3395069,3396830,0.01,-0.04,15744559,15726012,0.11
2017,官田鋼,498082,565309,507265,-11.89,-1.81,2518873,2790930,-9.74
2020,美亞鋼管,456966,441926,383786,3.4,19.06,2149357,2338550,-8.09
2022,聚亨,242560,244018,187168,-0.59,29.59,1196339,1295893,-7.68
2023,燁輝,2440386,2425521,2553711,0.61,-4.43,11977250,14557979,-17.72
2024,志聯工業,152693,179169,183611,-14.77,-16.83,731844,951111,-23.05
2025,千興,281512,257522,747172,9.31,-62.32,1232891,3722164,-66.87
2027,大成鋼,857362,735364,897183,16.59,-4.43,4026583,4422585,-8.95
2028,威致鋼鐵,760313,850204,973933,-10.57,-21.93,4527460,4909785,-7.78
2029,盛餘,1385952,1324912,1659808,4.6,-16.49,7134596,7689377,-7.21
2030,彰源,1171082,1162960,1306299,0.69,-10.35,5617740,6627914,-15.24
2031,新光鋼,554378,673106,665487,-17.63,-16.69,2991242,3223097,-7.19
2032,新鋼工業,372850,407546,361688,-8.51,3.08,1760630,2137984,-17.64
2033,佳大世界,103530,90866,93542,13.93,10.67,473720,466874,1.46
2034,允強,1923413,2328822,2705153,-17.4,-28.89,10843005,11006447,-1.48
2038,海光企業,1225358,1161947,1218602,5.45,0.55,5856530,6183430,-5.28
3004,豐達科技,66871,74120,52451,-9.78,27.49,465390,308063,51.06
5007,三星科技,501420,471659,557387,6.3,-10.04,2263115,2528614,-10.49
9958,世紀鋼構,532464,258732,128772,105.79,313.49,1352203,826740,63.55
2101,南港輪胎,617783,599704,537094,3.01,15.02,2856766,2578192,10.8
2102,泰豐輪胎,577205,523242,660532,10.31,-12.61,2568925,2936075,-12.5
2103,台橡,1574258,1563583,1904038,0.68,-17.32,7291924,8232727,-11.42
2104,中橡,541679,520113,525936,4.14,2.99,2581369,2375673,8.65
2105,正新,2285436,2111664,2023344,8.22,12.95,10323404,9420211,9.58
2106,建大,652123,582349,532177,11.98,22.53,2827906,2539597,11.35
2107,厚生,275410,224159,367764,22.86,-25.11,910582,1848166,-50.73
2108,南帝化工,520338,500742,558572,3.91,-6.84,2519109,2646395,-4.8
2109,華豐橡膠,233007,226268,216600,2.97,7.57,1035635,1024644,1.07
2114,鑫永銓,198306,197419,223763,0.44,-11.37,867659,856577,1.29
2201,裕隆汽車,2833631,2663547,2659411,6.38,6.55,17429524,17328479,0.58
2204,中華汽車,3028306,2608594,3113914,16.08,-2.74,16087023,16347266,-1.59
2206,三陽工業,2176541,1946278,2180219,11.83,-0.16,9852442,10015078,-1.62
2207,和泰汽車,8755831,5195608,3022292,68.52,189.7,38332570,33432089,14.65
2227,裕隆日產,2348595,2375445,2112838,-1.13,11.15,14815051,13357763,10.9
1437,勤益投控,77349,77256,119363,0.12,-35.19,380582,576114,-33.93
2302,麗正,34988,27244,26869,28.42,30.21,142090,144428,-1.61
2303,聯電,9206251,9124708,9400051,0.89,-2.06,42096140,47081817,-10.58
2311,日月光,6280589,6014075,5950643,4.43,5.54,28441828,28303451,0.48
2325,矽品,5080677,4794185,4388124,5.97,15.78,23952326,22131593,8.22
2329,華泰電子,855973,873928,822902,-2.05,4.01,4364082,4216210,3.5
2330,台積電,43623222,40007591,35960997,9.03,21.3,187879549,174739834,7.51
2337,旺宏,2047817,1804179,2115019,13.5,-3.17,8935300,10835443,-17.53
2338,光罩,147586,137396,178470,7.41,-17.3,692865,782364,-11.43
2342,茂矽,223633,220884,368410,1.24,-39.29,921864,1670607,-44.81
2344,華邦電,2277685,2235710,2565277,1.87,-11.21,10326176,12251544,-15.71
2351,順德,651223,585132,729932,11.29,-10.78,2768668,3381280,-18.11
2363,矽統科技,27969,34057,176279,-17.87,-84.13,110189,834353,-86.79
2369,菱生,579765,541568,557485,7.05,3.99,2403058,2628193,-8.56
2379,瑞昱,2335405,2271958,2344196,2.79,-0.37,9939837,9794952,1.47
2388,威盛電子,300473,257460,359030,16.7,-16.3,1524891,2048944,-25.57
2401,凌陽科技,299502,363806,373573,-17.67,-19.82,1394606,1796820,-22.38
2408,南亞科,3421027,3409709,3920108,0.33,-12.73,15628849,19088074,-18.12
2434,統懋,44054,51753,72196,-14.87,-38.97,194135,333323,-41.75
2436,偉詮電,178598,184487,194525,-3.19,-8.18,813792,894647,-9.03
2441,超豐電子,884941,827210,862600,6.97,2.58,3746103,3930271,-4.68
2449,京元電,1050306,1003559,950319,4.65,10.52,4782242,4838027,-1.15
2451,創見資訊,2049888,1934303,2164282,5.97,-5.28,9782127,12107991,-19.2
2454,聯發科,4528036,4768228,3758750,-5.03,20.46,20758176,20734173,0.11
2458,義隆,642270,565164,501927,13.64,27.96,2662017,2142206,24.26
2481,強茂,424865,441575,513254,-3.78,-17.22,2012869,2242361,-10.23
3006,晶豪科技,426010,429664,532426,-0.85,-19.98,2191558,2827121,-22.48
3014,聯陽,333899,339628,366072,-1.68,-8.78,1586898,1747788,-9.2
3016,嘉晶,59901,50103,89351,19.55,-32.95,237655,428475,-44.53
3034,聯詠,2857381,2805739,3181740,1.84,-10.19,13171297,14625363,-9.94
3035,智原,650593,600305,470117,8.37,38.38,3041872,2188337,39.0
3041,揚智,346871,515976,286669,-32.77,21.0,2251187,1352727,66.41
3054,萬國科技,333492,289524,51864,15.18,543.01,1368693,463995,194.98
3094,聯傑國際,30938,31444,36536,-1.6,-15.32,147959,153178,-3.4
3189,景碩科技,1554395,1515483,1355253,2.56,14.69,7233372,6467515,11.84
3257,虹冠電,50130,49458,50003,1.35,0.25,208693,227342,-8.2
3443,創意電子,777904,727960,662376,6.86,17.44,3219071,3449594,-6.68
3474,華亞科,3291718,3000360,3669424,9.71,-10.29,14216738,16454759,-13.6
3519,綠能,985373,988782,1352888,-0.34,-27.16,4736127,10238813,-53.74
3532,台勝科,793285,835260,864612,-5.02,-8.24,3712671,4016623,-7.56
3545,敦泰,327629,306768,354812,6.8,-7.66,1421483,1933197,-26.46
3559,全智科,95113,92885,92336,2.39,3.0,441331,439957,0.31
3579,尚志,44421,40316,71618,10.18,-37.97,186499,318133,-41.37
3583,辛耘,103546,113508,125814,-8.77,-17.69,509156,454099,12.12
3588,通嘉,100647,95033,88589,5.9,13.61,445755,428859,3.93
3598,奕力,815649,759562,589128,7.38,38.45,3670663,3113530,17.89
3686,達能,102137,100150,292822,1.98,-65.11,497298,2452914,-79.72
4919,新唐科技,731802,720793,723571,1.52,1.13,3040523,3052092,-0.37
4952,凌通科技,309164,252160,403561,22.6,-23.39,1041741,1441308,-27.72
5269,祥碩科技,161501,147370,137028,9.58,17.85,754838,623715,21.02
5305,敦南科技,644734,597950,668680,7.82,-3.58,2770305,2916837,-5.02
5471,松翰科技,371451,324748,402617,14.38,-7.74,1426426,1596866,-10.67
6202,盛群,328059,312198,339064,5.08,-3.24,1361512,1478660,-7.92
6239,力成,2255646,2305044,3208314,-2.14,-29.69,11592250,15827775,-26.76
6243,迅杰,70973,72146,71155,-1.62,-0.25,361828,472834,-23.47
6257,矽格,362011,360451,379473,0.43,-4.6,1692405,1805969,-6.28
6271,同欣電子,501671,483050,516049,3.85,-2.78,2431899,2533510,-4.01
6286,立錡,989978,1010301,931639,-2.01,6.26,4607983,4526929,1.79
8016,矽創電子,386559,392246,387129,-1.44,-0.14,1771421,1796640,-1.4
8081,致新,375867,428053,409781,-12.19,-8.27,1907582,2148158,-11.19
8110,華東,675791,655185,701334,3.14,-3.64,3027084,3338781,-9.33
8131,福懋科技,978482,1016543,1127814,-3.74,-13.24,4767059,5213463,-8.56
8150,南茂科技,1424398,1404049,1432349,1.44,-0.55,6712336,6627862,1.27
8261,富鼎,204791,217995,243555,-6.05,-15.91,1066531,1283354,-16.89
8271,宇瞻科技,657033,561502,608000,17.01,8.06,3165330,3649679,-13.27
2301,光寶科技,6477014,6400996,8182672,1.18,-20.84,31094938,39351410,-20.98
2305,全友電腦,10973,25584,11754,-57.1,-6.64,63323,67961,-6.82
2324,仁寶電腦,43479172,43939887,55178949,-1.04,-21.2,226963427,274443893,-17.3
2331,精英,4263462,4293438,5138014,-0.69,-17.02,19392814,25405716,-23.66
2352,佳世達,6430371,5779726,5319553,11.25,20.88,31316511,26363146,18.78
2353,宏��,32106640,25269525,35738911,27.05,-10.16,153868558,166300753,-7.47
2356,英業達,30407565,20253793,26309939,50.13,15.57,133313878,127768528,4.34
2357,華碩,28401415,29839166,24075267,-4.81,17.96,137450940,107333372,28.05
2358,廷鑫,48500,27496,17334,76.38,179.79,119623,282249,-57.61
2361,鴻友科技,50572,32339,85722,56.38,-41.0,326682,391147,-16.48
2362,藍天,1078123,1124997,988749,-4.16,9.03,4523195,4594376,-1.54
2364,倫飛電腦,96579,86053,140582,12.23,-31.3,530726,716736,-25.95
2365,昆盈企業,710387,662522,674230,7.22,5.36,3052101,3381923,-9.75
2376,技嘉,3416163,2717524,3117095,25.7,9.59,15512331,19191223,-19.16
2377,微星科技,5857176,4848598,6035684,20.8,-2.95,25858867,33197109,-22.1
2380,虹光精密,220431,262611,264732,-16.06,-16.73,1079300,1253244,-13.87
2382,廣達,72709094,67762699,84690403,7.29,-14.14,364012135,414414686,-12.16
2385,群光電子,1635163,1519363,1482215,7.62,10.31,7219729,6635205,8.8
2387,精元電腦,176644,158680,181146,11.32,-2.48,789255,838992,-5.92
2395,研華,1777097,1633089,1622888,8.81,9.5,7692365,7662303,0.39
2397,友通資訊,150648,133265,107852,13.04,39.68,657306,626285,4.95
2399,映泰,451452,423219,566938,6.67,-20.37,2211738,3092118,-28.47
2405,浩鑫,193292,169244,201086,14.2,-3.87,828781,1258439,-34.14
2417,圓剛,111005,113979,182184,-2.6,-39.06,602021,677256,-11.1
2424,隴華電子,12007,1159,4532,935.97,164.93,42114,76809,-45.17
2425,承啟,207217,173223,45088,19.62,359.58,611642,536920,13.91
2442,新美齊,52056,33537,46642,55.21,11.6,239928,157216,52.61
2465,麗臺科技,173609,168893,241329,2.79,-28.06,858739,1003493,-14.42
3002,歐格電子,60216,61388,30094,-1.9,100.09,240737,173496,38.75
3005,神基科技,530300,468783,437833,13.12,21.11,2157414,1936615,11.4
3013,晟銘電子,165529,176154,239843,-6.03,-30.98,911681,1329953,-31.45
3017,奇鋐科技,890155,826737,657702,7.67,35.34,4063632,4138025,-1.79
3022,威強電,384782,298214,612618,29.02,-37.19,1478015,3011402,-50.91
3046,建��,87373,170114,163119,-48.63,-46.43,690753,755773,-8.6
3057,喬鼎資訊,154382,149862,61894,3.01,149.42,702091,463073,51.61
3060,銘異,651443,558890,526683,16.56,23.68,3086755,2232668,38.25
