公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,6952639,8034396,7454905,-13.46,-6.73,60880886,55937677,8.83,-
1102,亞泥,5478165,5252149,5106282,4.3,7.28,39542463,39024808,1.32,-
1103,嘉泥,174704,153905,196746,13.51,-11.2,1387494,1827240,-24.06,-
1104,環泥,367333,357742,388895,2.68,-5.54,2884839,3069125,-6.0,-
1108,幸福,293423,270234,388420,8.58,-24.45,2325649,2828249,-17.77,-
1109,信大,487484,417078,364687,16.88,33.67,3222374,2680045,20.23,-
1110,東泥,110747,113787,103040,-2.67,7.47,909049,1004156,-9.47,-
1201,味全,1785571,1745969,1763703,2.26,1.23,11484269,11628797,-1.24,-
1203,味王,561578,514755,578616,9.09,-2.94,4100583,4235167,-3.17,-
1210,大成,6554870,6158273,6489143,6.44,1.01,49247326,48673342,1.17,-
1213,大飲,93860,85642,93287,9.59,0.61,474596,487339,-2.61,-
1215,卜蜂,1814892,1665365,1630587,8.97,11.3,13058788,11795396,10.71,-
1216,統一,37940819,35072216,37381315,8.17,1.49,269246378,283505403,-5.02,-
1217,愛之味,592995,457971,599499,29.48,-1.08,2915062,2975885,-2.04,-
1218,泰山,770210,680900,841131,13.11,-8.43,5217919,5473061,-4.66,-
1219,福壽,937701,822215,907307,14.04,3.34,7112350,7154264,-0.58,-
1220,台榮,244596,193446,261883,26.44,-6.6,1503516,1922578,-21.79,-
1225,福懋油,919990,894039,953134,2.9,-3.47,7085597,7078292,0.1,-
1227,佳格,2444037,1834591,2422743,33.21,0.87,16274635,16900537,-3.7,-
1229,聯華,417191,401108,441131,4.0,-5.42,3175185,3532812,-10.12,-
1231,聯華食,699942,653989,593523,7.02,17.93,4745977,4410753,7.6,-
1232,大統益,1439903,1399147,1602248,2.91,-10.13,11288116,11313589,-0.22,-
1233,天仁,181031,169865,181825,6.57,-0.43,1422689,1427820,-0.35,-
1234,黑松,950524,910702,966108,4.37,-1.61,6240804,5796018,7.67,-
1235,興泰,8662,4710,16186,83.9,-46.48,38237,82644,-53.73,"本公司去年底轉型以生產水產飼料為主,今年上半年度為水產淡季故累計營收較去年同期低"
1236,宏亞,144395,122414,154371,17.95,-6.46,1056649,1250007,-15.46,-
1702,南僑,1421808,1337197,1441299,6.32,-1.35,10778423,10620127,1.49,-
1737,臺鹽,252208,224692,270980,12.24,-6.92,1827069,1861568,-1.85,-
1301,台塑,18909653,16975872,14230738,11.39,32.87,136047039,116630857,16.64,-
1303,南亞,26000918,25272847,23196039,2.88,12.09,198055490,179632650,10.25,-
1304,台聚,5002910,4711283,4336897,6.18,15.35,37574417,34672100,8.37,-
1305,華夏,1239926,1189222,1162677,4.26,6.64,9743588,9602108,1.47,-
1307,三芳,928557,770144,933705,20.56,-0.55,6756124,7302889,-7.48,-
1308,亞聚,641144,484002,491768,32.46,30.37,4221310,3573436,18.13,-
1309,台達化,1621952,1581711,1362449,2.54,19.04,12340420,10455755,18.02,-
1310,台苯,1291990,1233931,1186674,4.7,8.87,9625178,9138758,5.32,-
1312,國喬,2142768,1903108,1791530,12.59,19.6,15010303,12548212,19.62,-
1313,聯成,4307176,3968662,3156485,8.52,36.45,31423799,25822791,21.69,-
1314,中石化,2852638,2667041,2726599,6.95,4.62,22020180,16670730,32.08,-
1315,達新,261867,235090,286951,11.39,-8.74,1864926,1964069,-5.04,-
1321,大洋,396012,355216,413115,11.48,-4.14,2878794,2941512,-2.13,-
1323,永裕,305609,237634,266134,28.6,14.83,2058665,2069590,-0.52,-
1324,地球,97129,103109,99112,-5.79,-2.0,778463,819431,-4.99,-
1325,恆大,78331,55781,70147,40.42,11.66,573387,651294,-11.96,-
1326,台化,29378142,29205867,26534767,0.58,10.71,230011963,211580804,8.71,-
4306,炎洲,1493369,1353606,1967253,10.32,-24.08,11471792,12178186,-5.8,-
1402,遠東新,19914242,17416729,17983108,14.33,10.73,140611437,142175328,-1.09,-
1409,新纖,3205815,2984370,2930419,7.42,9.39,23793065,22683136,4.89,-
1410,南染,42652,46439,54357,-8.15,-21.53,362362,414141,-12.5,-
1413,宏洲,279375,251914,204154,10.9,36.84,2109774,1437401,46.77,-
1414,東和,48289,45646,91930,5.79,-47.47,531709,655906,-18.93,-
1417,嘉裕,155933,173740,248005,-10.24,-37.12,1440695,2088321,-31.01,-
1418,東華,76878,125782,98737,-38.87,-22.13,1124591,1167962,-3.71,-
1419,新紡,115461,111115,110161,3.91,4.81,884775,819677,7.94,-
1423,利華,42314,29712,58904,42.41,-28.16,376515,460763,-18.28,-
1434,福懋,3280071,3209179,3237872,2.2,1.3,27587300,27130845,1.68,-
1439,中和,8361,24111,33540,-65.32,-75.07,171560,246626,-30.43,"本月正處羊毛業年度淡季,又適逢主要客戶調整庫存,減少進貨。"
1440,南紡,1839451,1756469,1945355,4.72,-5.44,13725783,12790584,7.31,-
1441,大東,140057,117344,131161,19.35,6.78,1083299,1088006,-0.43,-
1443,立益,85462,88147,119958,-3.04,-28.75,782395,790161,-0.98,-
1444,力麗,1053974,911816,765388,15.59,37.7,7179629,6398482,12.2,-
1445,大宇,133573,139908,141535,-4.52,-5.62,1058908,1126156,-5.97,-
1446,宏和,67796,32844,100632,106.41,-32.62,352503,679070,-48.09,-
1447,力鵬,1489509,1223377,1339542,21.75,11.19,10646308,9323464,14.18,-
1449,佳和,186964,193836,300500,-3.54,-37.78,1783292,1950397,-8.56,-
1451,年興,701128,697382,1116109,0.53,-37.18,6313002,8865190,-28.78,-
1452,宏益,196598,166746,181760,17.9,8.16,1460533,1324325,10.28,-
1453,大將,2395,15535,7222,-84.58,-66.83,54095,37359,44.79,本年度累計營收增加，係因營建餘屋2戶交屋入帳所致。
1454,台富,165947,141698,151139,17.11,9.79,1248938,1240243,0.7,-
1455,集盛,1245467,1218724,1119441,2.19,11.25,9707685,8483925,14.42,-
1456,怡華,47962,81232,42761,-40.95,12.16,523941,301851,73.57,建案收入認列
1457,宜進,443978,394908,384991,12.42,15.32,3331064,3093152,7.69,-
1459,聯發,284651,272018,254847,4.64,11.69,2172516,1940540,11.95,-
1460,宏遠,703043,558586,807089,25.86,-12.89,5374806,5528720,-2.78,-
