公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9875888,9517630,9766416,3.76,1.12,62989351,64327650,-2.08,-
1102,亞泥,5942364,5952754,5500097,-0.17,8.04,38064867,35432203,7.43,-
1103,嘉泥,294781,302995,332006,-2.71,-11.21,2086769,2670597,-21.86,本年營收較去年同期減少，主係去年在建工程完工認列營建工成收入、出售容積率收入及水泥銷貨收入較高所致。
1104,環泥,453397,415968,408931,8.99,10.87,2918747,2695748,8.27,-
1108,幸福,439572,368109,363010,19.41,21.09,2754774,2363990,16.53,-
1109,信大,289932,296767,293140,-2.3,-1.09,2216344,2040208,8.63,-
1110,東泥,184526,155070,142992,18.99,29.04,1132403,867457,30.54,-
1201,味全,2831715,2506333,2435974,12.98,16.24,17261770,15312827,12.72,-
1203,味王,527694,540437,517915,-2.35,1.88,3621388,3641969,-0.56,-
1210,大成,7294503,7146366,7130482,2.07,2.3,49520711,49264913,0.51,-
1213,大飲,98809,65337,91314,51.22,8.2,432840,427833,1.17,-
1215,卜蜂,1535031,1441950,1477055,6.45,3.92,10119110,9810877,3.14,-
1216,統一,39146498,35659394,37728436,9.77,3.75,250099020,235720438,6.09,-
1217,愛之味,536326,433712,489462,23.65,9.57,2553038,2388185,6.9,-
1218,泰山,858924,766657,1042039,12.03,-17.57,5680373,5838621,-2.71,-
1219,福壽,960546,905491,1020716,6.08,-5.89,5966688,5888330,1.33,-
1220,台榮,322204,257514,350444,25.12,-8.05,1962499,2169683,-9.54,-
1225,福懋油,1195864,1313996,1315668,-8.99,-9.1,8342430,8177378,2.01,-
1227,佳格,1517650,1497190,1329126,1.36,14.18,11035309,9730634,13.4,-
1229,聯華,469008,423999,421983,10.61,11.14,3050051,2924638,4.28,-
1231,聯華食,512248,400255,503916,27.98,1.65,3166792,2987005,6.01,-
1232,大統益,1637771,1454264,1848218,12.61,-11.38,11502134,10560285,8.91,-
1233,天仁,170402,149943,158408,13.64,7.57,1170366,1184354,-1.18,-
1234,黑松,748362,599509,765030,24.82,-2.17,3941969,3942401,-0.01,-
1235,興泰,20309,22263,26171,-8.77,-22.39,150124,192452,-21.99,-
1236,宏亞,172541,148599,155381,16.11,11.04,1379204,1098288,25.57,-
1702,南僑,1163292,1187982,1001919,-2.07,16.1,7496720,6599729,13.59,-
1737,臺鹽,206681,204196,175735,1.21,17.6,1382426,1327982,4.09,-
1301,台塑,18160761,18368200,16093340,-1.12,12.84,124495082,115780356,7.52,-
1303,南亞,26722335,23159647,24593564,15.38,8.65,175022047,178047739,-1.69,-
1304,台聚,5117998,4999538,5038229,2.36,1.58,33229672,32604269,1.91,-
1305,華夏,1235010,1264862,1098078,-2.36,12.47,8425141,8240881,2.23,-
1307,三芳,887116,693664,807506,27.88,9.85,6031891,6020852,0.18,-
1308,亞聚,477431,484523,546229,-1.46,-12.59,3054258,3030618,0.78,-
1309,台達化,1945341,1804156,1808336,7.82,7.57,12088886,10447443,15.71,-
1310,台苯,2006782,1875903,1623143,6.97,23.63,12574058,10606834,18.54,-
1312,國喬,2365747,2225564,2058017,6.29,14.95,15437036,13263853,16.38,-
1313,聯成,4336770,3949649,4311933,9.8,0.57,29642113,28655089,3.44,-
1314,中石化,3023583,2605737,3442752,16.03,-12.17,20022450,22410128,-10.65,-
1315,達新,539920,293934,359616,83.68,50.13,1955470,2072041,-5.62,-
1321,大洋,512260,487919,453978,4.98,12.83,3346821,3107626,7.69,-
1323,永裕,299287,259346,255679,15.4,17.05,1892987,1781948,6.23,-
1324,地球,114870,106354,108385,8.0,5.98,861306,741317,16.18,-
1325,恆大,96180,64524,83424,49.06,15.29,613721,591989,3.67,-
1326,台化,35151128,35925653,30686698,-2.15,14.54,245547664,233602553,5.11,-
4306,炎洲,1673953,1880477,1605563,-10.98,4.25,11339882,11017980,2.92,-
1402,遠東新,19936379,20195767,19653377,-1.28,1.43,138669743,140134971,-1.04,無
1409,新纖,4097563,3620644,3830535,13.17,6.97,25064772,25312806,-0.97,-
1410,南染,54759,49166,59502,11.37,-7.97,353433,390822,-9.56,-
1413,宏洲,415474,369104,290606,12.56,42.96,2777978,2366171,17.4,-
1414,東和,151590,85682,119347,76.92,27.01,806356,857557,-5.97,-
1417,嘉裕,278386,256567,313473,8.5,-11.19,1942104,1913209,1.51,-
1418,東華,183606,156767,111757,17.12,64.29,1052657,1380311,-23.73,-
1419,新紡,50920,53350,62448,-4.55,-18.46,520572,508177,2.43,-
1423,利華,61902,49858,77478,24.15,-20.1,508020,720488,-29.48,-
1434,福懋,3823785,3943318,4174208,-3.03,-8.39,28185210,30796128,-8.47,-
1439,中和,32459,15153,69465,114.2,-53.27,252876,468702,-46.04,-
1440,南紡,1991106,1662233,1757467,19.78,13.29,12614371,12571718,0.33,-
1441,大東,98762,93468,139405,5.66,-29.15,747918,943561,-20.73,-
1443,立益,269122,199361,210806,34.99,27.66,1217469,1437399,-15.3,-
1444,力麗,1150264,1123078,1060652,2.42,8.44,7222024,7662766,-5.75,-
1445,大宇,190582,186650,177943,2.1,7.1,1237419,1222894,1.18,-
1446,宏和,70695,50609,63659,39.68,11.05,481445,458801,4.93,-
1447,力鵬,2089900,2542300,2321827,-17.79,-9.98,15361076,14848767,3.45,-
1449,佳和,273519,305591,183615,-10.49,48.96,2023918,1502127,34.73,-
1451,年興,1264821,1282358,1174200,-1.36,7.71,7985721,7636260,4.57,-
1452,宏益,161113,165332,162254,-2.55,-0.7,1249158,1220457,2.35,-
1453,大將,20226,35094,26602,-42.36,-23.96,141224,222120,-36.41,-
1454,台富,183816,201144,213661,-8.61,-13.96,1250114,1335102,-6.36,-
1455,集盛,1548373,1708127,1494857,-9.35,3.58,10009023,10183306,-1.71,-
1456,怡華,72591,52145,142813,39.2,-49.17,452850,1165255,-61.13,-
1457,宜進,329562,460100,345503,-28.37,-4.61,2547803,2841153,-10.32,-
1459,聯發,364703,266875,375106,36.65,-2.77,2177896,2372869,-8.21,-
1460,宏遠,519473,548205,439761,-5.24,18.12,4066833,4207856,-3.35,-
1463,強盛,79654,64359,47760,23.76,66.77,514597,345225,49.06,-
1464,得力,299115,294301,269803,1.63,10.86,2381084,2483588,-4.12,-
1465,偉全,232659,214794,210075,8.31,10.75,1453398,1541577,-5.72,-
1466,聚隆,499872,426030,420673,17.33,18.82,3076354,3189346,-3.54,-
1467,南緯,625877,469804,758726,33.22,-17.5,3913393,3911326,0.05,-
1468,昶和,72509,75766,49891,-4.29,45.33,528419,564727,-6.42,-
1470,大統新創,59446,43096,44884,37.93,32.44,373958,407433,-8.21,-
1472,三洋紡,79565,65082,73121,22.25,8.81,499823,470645,6.19,-
1473,台南,817108,779368,1124206,4.84,-27.31,5805214,6257632,-7.22,-
1474,弘裕,276068,275287,304035,0.28,-9.19,2122533,1947718,8.97,-
1475,業旺,18795,19549,37403,-3.85,-49.75,134844,219479,-38.56,-
1476,儒鴻,1692569,1662546,1368824,1.8,23.65,9496995,6963274,36.38,-
1477,聚陽,1480764,1494957,1358631,-0.94,8.98,9901141,8834360,12.07,-
4414,如興,231318,259665,352549,-10.91,-34.38,1646676,1598986,2.98,-
4426,利勤,79333,72770,93759,9.01,-15.38,626452,540764,15.84,-
1503,士電,1818993,1667467,1955222,9.08,-6.96,10664548,12097299,-11.84,-
1504,東元,5015452,5235712,4202179,-4.2,19.35,33164169,27712334,19.67,-
1506,正道,121622,125056,126134,-2.74,-3.57,827473,899339,-7.99,-
1507,永大,1754456,1635458,1991546,7.27,-11.9,10758332,8687512,23.83,此為本公司自結數
1513,中興電,675245,1213078,844059,-44.33,-20.0,5319762,5368858,-0.91,-
1514,亞力,245426,275995,433395,-11.07,-43.37,2138491,2252261,-5.05,-
1515,力山,322407,204871,235385,57.37,36.97,1734989,1803708,-3.8,-
