公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9961312,10285516,9866871,-3.15,0.95,52439710,56723483,-7.55,-
1102,亞泥,6752208,7182969,7536507,-5.99,-10.4,33825643,43797688,-22.76,-
1103,嘉泥,166768,171405,130823,-2.7,27.47,992319,890444,11.44,-
1104,環泥,453562,403105,353927,12.51,28.15,2591631,2381467,8.82,-
1108,幸福,360616,357162,271998,0.96,32.58,2226696,1735453,28.3,-
1109,信大,611254,706916,658066,-13.53,-7.11,3255948,3572169,-8.85,-
1110,東泥,130369,106356,114080,22.57,14.27,770491,781597,-1.42,-
1201,味全,1584018,1557936,1728231,1.67,-8.34,8589703,9774563,-12.12,-
1203,味王,519138,467509,574920,11.04,-9.7,3051105,3077619,-0.86,-
1210,大成,6450520,6059697,6144976,6.44,4.97,36947103,37237915,-0.78,-
1213,大飲,35095,28920,26098,21.35,34.47,166497,226004,-26.33,-
1215,卜蜂,1772694,1803246,1642385,-1.69,7.93,10669093,10185768,4.74,-
1216,統一,38616245,36909155,38858021,4.62,-0.62,218736545,222268920,-1.58,-
1217,愛之味,415560,291246,449669,42.68,-7.58,2150473,2052220,4.78,-
1218,泰山,734201,655813,708068,11.95,3.69,3924694,3719424,5.51,-
1219,福壽,987280,922349,953087,7.03,3.58,5917265,6011629,-1.56,-
1220,台榮,222507,203469,240545,9.35,-7.49,1243188,1306487,-4.84,-
1225,福懋油,792623,809957,887020,-2.14,-10.64,4979882,5111461,-2.57,-
1227,佳格,2392058,2583115,2163646,-7.39,10.55,14624069,13407620,9.07,-
1229,聯華,1275443,685815,676790,85.97,88.45,4756896,3251505,46.29,本公司本月營收成長主因收到現金股利，去年度於8月認列；年度營收成長主因108年自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,684343,675104,692963,1.36,-1.24,4103744,4149226,-1.09,-
1232,大統益,1424986,1267534,1336446,12.42,6.62,8025240,8230892,-2.49,-
1233,天仁,141988,149497,182526,-5.02,-22.2,903834,1109274,-18.52,-
1234,黑松,770065,733260,685161,5.01,12.39,4072986,4151227,-1.88,-
1235,興泰,3033,1915,3092,58.38,-1.9,11053,13371,-17.33,-
1236,宏亞,80724,66599,97300,21.2,-17.03,687064,820454,-16.25,-
1702,南僑,1431284,1440122,1628688,-0.61,-12.12,7883806,8882173,-11.24,-
1737,臺鹽,277394,249085,229791,11.36,20.71,1515307,1394969,8.62,-
1301,台塑,14776562,13455462,18352747,9.81,-19.48,85003282,109581363,-22.42,-
1303,南亞,20794995,19418507,21989854,7.08,-5.43,126182089,142771871,-11.61,-
1304,台聚,3952131,3401050,4541760,16.2,-12.98,22214911,27994846,-20.64,-
1305,華夏,948423,620635,1386382,52.81,-31.59,5878179,7582316,-22.47,-
1307,三芳,489749,418689,660096,16.97,-25.8,4128512,4991350,-17.28,-
1308,亞聚,451529,473355,521248,-4.61,-13.37,2672129,3395190,-21.29,-
1309,台達化,1276711,1137515,1348375,12.23,-5.31,6524556,9081821,-28.15,-
1310,台苯,684951,604350,1100791,13.33,-37.77,3578547,6249241,-42.73,-
1312,國喬,1332033,1169189,1756687,13.92,-24.17,7210570,10547276,-31.63,-
1313,聯成,4199654,4110055,4986963,2.17,-15.78,21094129,31298968,-32.6,-
1314,中石化,1217571,1499660,2967847,-18.81,-58.97,9385146,16435257,-42.89,受疫情影響致終端需求萎縮
1315,達新,188984,159245,253354,18.67,-25.4,1004835,1118231,-10.14,-
1321,大洋,406756,363536,380211,11.88,6.98,2177719,2240161,-2.78,-
1323,永裕,298326,286234,287342,4.22,3.82,1662306,1749400,-4.97,-
