公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,11211942,10120251,11753303,10.78,-4.6,98773809,101410658,-2.6,-
1102,亞泥,7016219,7394901,7657714,-5.12,-8.37,73225486,68573326,6.78,-
1103,嘉泥,176879,151142,178401,17.02,-0.85,1539872,1673608,-7.99,-
1104,環泥,503315,391206,457241,28.65,10.07,4054671,3893683,4.13,-
1108,幸福,348338,312444,300242,11.48,16.01,3007974,2760665,8.95,-
1109,信大,638725,722519,729870,-11.59,-12.48,6259154,5446888,14.91,-
1110,東泥,143344,121926,177767,17.56,-19.36,1282160,1353931,-5.3,-
1201,味全,1739332,1797271,1772387,-3.22,-1.86,17172143,16271676,5.53,-
1203,味王,514106,540815,515554,-4.93,-0.28,5258963,5048065,4.17,-
1210,大成,6863541,6685601,6123232,2.66,12.09,64190152,59666930,7.58,-
1213,大飲,27127,13552,36069,100.16,-24.79,382109,537716,-28.93,-
1215,卜蜂,1908232,1808855,1871127,5.49,1.98,17483590,17678186,-1.1,-
1216,統一,36972407,39494107,35398601,-6.38,4.44,380327552,365657798,4.01,-
1217,愛之味,284230,441377,244422,-35.6,16.28,3898696,3783268,3.05,-
1218,泰山,690997,782187,637382,-11.65,8.41,6887438,6807909,1.16,-
1219,福壽,1083064,994450,1019854,8.91,6.19,10127804,9734039,4.04,-
1220,台榮,309104,229760,250718,34.53,23.28,2384612,2193304,8.72,-
1225,福懋油,1023560,837263,932581,22.25,9.75,8861930,9277446,-4.47,-
1227,佳格,2305665,2745482,1904523,-16.01,21.06,23710561,21398795,10.8,-
1229,聯華,716226,788561,427306,-9.17,67.61,6692813,4193324,59.6,本公司本年度合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,695551,586266,654976,18.64,6.19,7011674,6648528,5.46,-
1232,大統益,1486022,1451185,1463517,2.4,1.53,14095352,14019455,0.54,-
1233,天仁,176532,193774,159372,-8.89,10.76,1858834,1822038,2.01,-
1234,黑松,729907,749900,714538,-2.66,2.15,7481706,7718233,-3.06,-
1235,興泰,10207,24344,3281,-58.07,211.09,58185,53343,9.07,"10月合併投資公司獲配現金股利較去年同期增加7,392仟元"
1236,宏亞,149497,139678,152475,7.02,-1.95,1425524,1563191,-8.8,-
1702,南僑,1511382,1547793,1455784,-2.35,3.81,14952401,14940451,0.07,-
1737,臺鹽,242350,257599,250979,-5.91,-3.43,2413317,2518272,-4.16,-
1301,台塑,16583297,15254406,19685549,8.71,-15.75,175880157,193703130,-9.2,-
1303,南亞,24199415,23540826,27512745,2.79,-12.04,238856644,282874647,-15.56,-
1304,台聚,4560162,4484846,5189645,1.67,-12.12,46545009,50827905,-8.42,-
1305,華夏,1248897,1122459,1298161,11.26,-3.79,12656114,12596790,0.47,-
1307,三芳,968475,921765,891249,5.06,8.66,8705491,7958642,9.38,-
1308,亞聚,583313,562238,607727,3.74,-4.01,5623764,5096642,10.34,-
1309,台達化,1345676,1487398,1735529,-9.52,-22.46,14809338,18319951,-19.16,-
1310,台苯,1007580,996939,1204873,1.06,-16.37,10466940,13186280,-20.62,-
1312,國喬,1595381,1572110,2167307,1.48,-26.38,17179281,21196113,-18.95,-
1313,聯成,4798646,5369183,5506316,-10.62,-12.85,51624733,49432445,4.43,-
1314,中石化,1931548,2675293,3303111,-27.8,-41.52,26415314,33213864,-20.46,-
1315,達新,155412,275155,209035,-43.51,-25.65,2047016,2119317,-3.41,-
1321,大洋,386564,403934,382296,-4.3,1.11,3878228,3911622,-0.85,-
1323,永裕,335952,329822,335441,1.85,0.15,3018857,3121393,-3.28,-
1324,地球,94553,89644,96976,5.47,-2.49,951076,944441,0.7,-
1325,恆大,53828,61980,74151,-13.15,-27.4,651235,737490,-11.69,-
1326,台化,24869514,24430793,36070001,1.79,-31.05,276042156,342358816,-19.37,-
4306,炎洲,1396588,1398003,1595984,-0.1,-12.49,13558679,16752361,-19.06,-
1402,遠東新,19963313,20367232,20682552,-1.98,-3.47,210315551,187868936,11.94,-
1409,新纖,2900775,2928171,3617635,-0.93,-19.81,32692783,35891744,-8.91,-
1410,南染,35521,29056,43931,22.25,-19.14,334033,431399,-22.56,-
1413,宏洲,219241,206611,343989,6.11,-36.26,2610227,3061065,-14.72,-
1414,東和,43515,47368,93731,-8.13,-53.57,661622,838366,-21.08,外銷量減少
1417,嘉裕,103663,83236,137527,24.54,-24.62,1117555,1210361,-7.66,-
1418,東華,8824,5508,40738,60.2,-78.33,189119,615336,-69.26,本月營收較去年減少，主因亞克力棉跌價，大於主原料聚丙烯腈的跌幅，故減少接單量降低虧損。
1419,新紡,264084,214712,162612,22.99,62.4,1641335,1294916,26.75,客戶訂單量增加
1423,利華,27475,38382,54597,-28.41,-49.67,421899,649351,-35.02,-
1434,福懋,3664005,3769017,3625792,-2.78,1.05,39094396,37430170,4.44,-
1439,中和,6760,12636,15494,-46.5,-56.37,145239,223717,-35.07,主係客戶受到預期市場下跌進而觀望，降低出貨需求。
1440,南紡,2011385,1647316,2120558,22.1,-5.14,19323698,20938808,-7.71,-
1441,大東,123806,105088,129378,17.81,-4.3,1221272,1338634,-8.76,-
1443,立益,58615,49317,80946,18.85,-27.58,562724,973549,-42.19,-
1444,力麗,972078,990231,1196462,-1.83,-18.75,10268009,10588755,-3.02,-
1445,大宇,122584,97067,115159,26.28,6.44,1141835,1307573,-12.67,-
1446,宏和,24092,29958,35066,-19.58,-31.29,369314,375854,-1.74,-
1447,力鵬,1143626,1131932,1518404,1.03,-24.68,12440183,15531634,-19.9,-
1449,佳和,236571,236795,217260,-0.09,8.88,2068654,2027583,2.02,-
1451,年興,750858,767390,848355,-2.15,-11.49,7259802,7284461,-0.33,-
1452,宏益,147973,117997,165377,25.4,-10.52,1608246,1776051,-9.44,-
1453,大將,56,37,182,51.35,-69.23,669,27797,-97.59,本月及本年營收減少，係因紗支產品及建案餘屋銷售減少所致。
1454,台富,173464,159064,173258,9.05,0.11,1627419,1631659,-0.25,-
1455,集盛,880881,807781,1373599,9.04,-35.87,10244244,13389465,-23.49,-
1456,怡華,100173,24522,39362,308.5,154.49,691777,397520,74.02,本月及本年累計認列建設收入較去年本月及去年累計增加所致
1457,宜進,373712,366155,516295,2.06,-27.61,4219124,4754457,-11.25,-
1459,聯發,248239,209867,271089,18.28,-8.42,2664843,2919559,-8.72,-
