公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1517,利奇,183085,230369,204352,-20.52,-10.4,183085,204352,-10.4
1519,華城,72367,614089,232322,-88.21,-68.85,72367,232322,-68.85
1526,日馳,35637,57863,43435,-38.41,-17.95,35637,43435,-17.95
1527,鑽全,225776,223841,276138,0.86,-18.23,225776,276138,-18.23
1528,恩德,160234,157643,177806,1.64,-9.88,160234,177806,-9.88
1529,樂士,3825,3748,5217,2.05,-26.68,3825,5217,-26.68
1530,亞崴,202491,372759,167531,-45.67,20.86,202491,167531,20.86
1531,高林股,156542,165133,313015,-5.2,-49.98,156542,313015,-49.98
1532,勤美,378813,450557,369401,-15.92,2.54,378813,369401,2.54
1535,中宇,585377,945644,606197,-38.09,-3.43,585377,606197,-3.43
1537,廣隆,309909,378024,367135,-18.01,-15.58,309909,367135,-15.58
1538,正峰新,62523,75282,75976,-16.94,-17.7,62523,75976,-17.7
1539,巨庭,106830,77399,130497,38.02,-18.13,106830,130497,-18.13
1540,喬福,144095,166167,113918,-13.28,26.49,144095,113918,26.49
1541,錩泰,137834,118236,96363,16.57,43.03,137834,96363,43.03
1558,伸興,280380,275840,291803,1.64,-3.91,280380,291803,-3.91
1560,中砂,302006,293922,318045,2.75,-5.04,302006,318045,-5.04
1583,程泰,209060,342827,132501,-39.01,57.77,209060,132501,57.77
2049,上銀,764058,1061137,944214,-27.99,-19.07,764058,944214,-19.07
2371,大同,2648218,2915362,3180020,-9.16,-16.72,2648218,3180020,-16.72
3167,大量,121348,93897,117987,29.23,2.84,121348,117987,2.84
4526,東台,215012,430862,347377,-50.09,-38.1,215012,347377,-38.1
4532,瑞智,386583,501632,423888,-22.93,-8.8,386583,423888,-8.8
8222,寶一,70866,64475,67543,9.91,4.91,70866,67543,4.91
8374,羅昇,75035,85842,132946,-12.58,-43.55,75035,132946,-43.55
8996,高力,107972,142557,90714,-24.26,19.02,107972,90714,19.02
1603,華電,131466,184153,138470,-28.61,-5.05,131466,138470,-5.05
1604,聲寶,876259,960210,909107,-8.74,-3.61,876259,909107,-3.61
1605,華新,5110910,5163622,6079791,-1.02,-15.93,5110910,6079791,-15.93
1608,華榮,327498,928444,715600,-64.72,-54.23,327498,715600,-54.23
1609,大亞,621130,1002798,731606,-38.06,-15.1,621130,731606,-15.1
1611,中電,549081,663469,537559,-17.24,2.14,549081,537559,2.14
1612,宏泰,312086,399093,512897,-21.8,-39.15,312086,512897,-39.15
1614,三洋電,746208,456147,658114,63.58,13.38,746208,658114,13.38
1615,大山,269362,244358,281947,10.23,-4.46,269362,281947,-4.46
1616,億泰,212121,211707,311824,0.19,-31.97,212121,311824,-31.97
1617,榮星,266883,353139,463021,-24.42,-42.36,266883,463021,-42.36
1618,合機,87873,337684,205535,-73.97,-57.24,87873,205535,-57.24
4930,燦星網,82339,64524,135176,27.6,-39.08,82339,135176,-39.08
1708,東鹼,213872,252849,220263,-15.41,-2.9,213872,220263,-2.9
1709,和益,790119,769429,778358,2.68,1.51,790119,778358,1.51
1710,東聯,975010,1156882,1168208,-15.72,-16.53,975010,1168208,-16.53
1711,永光,421465,465977,479228,-9.55,-12.05,421465,479228,-12.05
1712,興農,468336,546981,539976,-14.37,-13.26,468336,539976,-13.26
1713,國化,41192,51441,51214,-19.92,-19.56,41192,51214,-19.56
1714,和桐,1093235,1603178,1256423,-31.8,-12.98,1093235,1256423,-12.98
1717,長興,1061722,1423282,1666294,-25.4,-36.28,1061722,1666294,-36.28
1718,中纖,1384405,1455421,1459267,-4.87,-5.13,1384405,1459267,-5.13
1721,三晃,72080,125262,140693,-42.45,-48.76,72080,140693,-48.76
1722,台肥,1582407,1721365,1243701,-8.07,27.23,1582407,1243701,27.23
1723,中碳,689063,728733,821409,-5.44,-16.11,689063,821409,-16.11
1724,台硝,163188,172990,194014,-5.66,-15.88,163188,194014,-15.88
1725,元禎,682024,602988,816099,13.1,-16.42,682024,816099,-16.42
1726,永記,566842,617603,756911,-8.21,-25.11,566842,756911,-25.11
1727,中華化,144801,175166,170297,-17.33,-14.97,144801,170297,-14.97
1730,花仙子,117765,120211,117884,-2.03,-0.1,117765,117884,-0.1
1732,毛寶,74816,78777,115517,-5.02,-35.23,74816,115517,-35.23
1735,日勝化,89496,176635,144576,-49.33,-38.09,89496,144576,-38.09
1773,勝一,484081,527162,579743,-8.17,-16.5,484081,579743,-16.5
1776,展宇,51253,85795,79041,-40.26,-35.15,51253,79041,-35.15
4720,德淵,77489,162977,131338,-52.45,-41.0,77489,131338,-41.0
4722,國精化,232967,308948,202696,-24.59,14.93,232967,202696,14.93
4725,信昌化,1834764,1473454,2025285,24.52,-9.4,1834764,2025285,-9.4
4739,康普,95349,117453,135229,-18.81,-29.49,95349,135229,-29.49
1598,岱宇,104779,288249,290809,-63.64,-63.96,104779,290809,-63.96
1701,中化,220381,290446,253197,-24.12,-12.96,220381,253197,-12.96
1707,葡萄王,199621,225161,209482,-11.34,-4.7,199621,209482,-4.7
1720,生達,183699,218313,207277,-15.85,-11.37,183699,207277,-11.37
1731,美吾華,211038,180117,262831,17.16,-19.7,211038,262831,-19.7
1733,五鼎,152330,153607,98462,-0.83,54.7,152330,98462,54.7
1734,杏輝,121116,142230,160818,-14.84,-24.68,121116,160818,-24.68
1736,喬山,659880,854111,497210,-22.74,32.71,659880,497210,32.71
1760,寶齡富錦,30778,61125,39623,-49.64,-22.32,30778,39623,-22.32
1762,中化生,52487,83180,109964,-36.89,-52.26,52487,109964,-52.26
1783,和康生,9842,14912,15808,-33.99,-37.74,9842,15808,-37.74
1786,科妍,9394,14732,14727,-36.23,-36.21,9394,14727,-36.21
1789,神隆,260045,533941,182176,-51.29,42.74,260045,182176,42.74
1795,美時,32540,76229,43995,-57.31,-26.03,32540,43995,-26.03
3164,景岳,13502,17521,21508,-22.93,-37.22,13502,21508,-37.22
3705,永信,56291,73296,89703,-23.2,-37.24,56291,89703,-37.24
4104,佳醫,252948,305140,311565,-17.1,-18.81,252948,311565,-18.81
4106,雃博,79801,117646,99572,-32.16,-19.85,79801,99572,-19.85
4108,懷特,6151,26295,5824,-76.6,5.61,6151,5824,5.61
4119,旭富,146811,98399,97823,49.19,50.07,146811,97823,50.07
4133,亞諾法,37909,36376,37075,4.21,2.24,37909,37075,2.24
4142,國光生,20,0,143,,-86.01,20,143,-86.01
4155,訊映,53921,47906,38319,12.55,40.71,53921,38319,40.71
4164,承業醫,5735,129309,59390,-95.56,-90.34,5735,59390,-90.34
4737,華廣,105960,138066,88922,-23.25,19.16,105960,88922,19.16
4746,台耀,156500,248333,212133,-36.97,-26.22,156500,212133,-26.22
1802,台玻,937263,1074201,1234291,-12.74,-24.06,937263,1234291,-24.06
1806,冠軍,201341,277660,225152,-27.48,-10.57,201341,225152,-10.57
1809,中釉,135364,195489,116431,-30.75,16.26,135364,116431,16.26
1810,和成,211168,300653,255290,-29.76,-17.28,211168,255290,-17.28
1817,凱撒衛,54645,81502,83665,-32.95,-34.68,54645,83665,-34.68
1903,士紙,89989,194276,159621,-53.67,-43.62,89989,159621,-43.62
1904,正隆,1693498,2110256,1962046,-19.74,-13.68,1693498,1962046,-13.68
1905,華紙,494135,572858,571257,-13.74,-13.5,494135,571257,-13.5
1906,寶隆,28517,41712,6078,-31.63,369.18,28517,6078,369.18
1907,永豐餘,1207486,1465982,1545631,-17.63,-21.87,1207486,1545631,-21.87
1909,榮成,449094,562393,597431,-20.14,-24.82,449094,597431,-24.82
2002,中鋼,16446145,18317075,19789877,-10.21,-16.89,16446145,19789877,-16.89
2006,東和鋼鐵,2860998,2772437,3640529,3.19,-21.41,2860998,3640529,-21.41
2007,燁興,575348,706932,1196544,-18.61,-51.91,575348,1196544,-51.91
2008,高興昌,342900,400335,567842,-14.34,-39.61,342900,567842,-39.61
2009,第一銅,270447,356118,440786,-24.05,-38.64,270447,440786,-38.64
2010,春源,1171914,1489146,1318363,-21.3,-11.1,1171914,1318363,-11.1
2012,春雨,303717,288429,402738,5.3,-24.58,303717,402738,-24.58
2013,中鋼構,1036241,1357401,794315,-23.65,30.45,1036241,794315,30.45
2014,中鴻,3668834,3231167,4412746,13.54,-16.85,3668834,4412746,-16.85
2015,豐興,2330678,3333594,3161838,-30.08,-26.28,2330678,3161838,-26.28
2017,官田鋼,423373,420695,528193,0.63,-19.84,423373,528193,-19.84
2020,美亞,344820,418231,494087,-17.55,-30.21,344820,494087,-30.21
2022,聚亨,156407,141743,192576,10.34,-18.78,156407,192576,-18.78
2023,燁輝,2112760,2523507,2913671,-16.27,-27.48,2112760,2913671,-27.48
2024,志聯,82531,132136,185486,-37.54,-55.5,82531,185486,-55.5
2025,千興,193105,245941,563317,-21.48,-65.72,193105,563317,-65.72
2027,大成鋼,469687,1054988,714851,-55.47,-34.29,469687,714851,-34.29
2028,威致,764432,769492,1116674,-0.65,-31.54,764432,1116674,-31.54
2029,盛餘,1425561,1350737,1647373,5.53,-13.46,1425561,1647373,-13.46
2030,彰源,838760,1192527,1301368,-29.66,-35.54,838760,1301368,-35.54
2031,新光鋼,440430,535168,638475,-17.7,-31.01,440430,638475,-31.01
2032,新鋼,289974,437544,479079,-33.72,-39.47,289974,479079,-39.47
2033,佳大,69516,91936,87039,-24.38,-20.13,69516,87039,-20.13
2034,允強,1697458,2346259,2003521,-27.65,-15.27,1697458,2003521,-15.27
2038,海光,953074,1224266,1333578,-22.15,-28.53,953074,1333578,-28.53
3004,豐達科,74444,181753,47051,-59.04,58.21,74444,47051,58.21
5007,三星,415550,467306,492631,-11.07,-15.64,415550,492631,-15.64
9958,世紀鋼,111086,180071,66257,-38.3,67.65,111086,66257,67.65
2101,南港,526153,468129,482592,12.39,9.02,526153,482592,9.02
2102,泰豐,409439,511730,501001,-19.98,-18.27,409439,501001,-18.27
2103,台橡,1132587,2338326,1318839,-51.56,-14.12,1132587,1318839,-14.12
2104,國際中橡,421344,461769,417201,-8.75,0.99,421344,417201,0.99
2105,正新,1391116,2425335,1738836,-42.64,-19.99,1391116,1738836,-19.99
2106,建大,462444,611992,494912,-24.43,-6.56,462444,494912,-6.56
2107,厚生,118647,364571,272978,-67.45,-56.53,118647,272978,-56.53
2108,南帝,451427,556627,517091,-18.89,-12.69,451427,517091,-12.69
2109,華豐,159153,231173,182010,-31.15,-12.55,159153,182010,-12.55
2114,鑫永銓,121116,150380,150511,-19.46,-19.53,121116,150511,-19.53
1319,東陽,885416,1176325,1054117,-24.73,-16.0,885416,1054117,-16.0
1339,昭輝,80236,122044,96380,-34.25,-16.75,80236,96380,-16.75
1512,瑞利,178766,286465,221538,-37.59,-19.3,178766,221538,-19.3
1521,大億,322890,415953,378384,-22.37,-14.66,322890,378384,-14.66
1522,堤維西,644218,755627,708606,-14.74,-9.08,644218,708606,-9.08
1524,耿鼎,203519,286827,292251,-29.04,-30.36,203519,292251,-30.36
1525,江申,90935,118040,106945,-22.96,-14.97,90935,106945,-14.97
1533,車王電,117859,128092,142845,-7.98,-17.49,117859,142845,-17.49
1536,和大,272146,245303,200022,10.94,36.05,272146,200022,36.05
1568,倉佑,122440,149466,107068,-18.08,14.35,122440,107068,14.35
1587,吉茂,69359,64344,79981,7.79,-13.28,69359,79981,-13.28
2201,裕隆,5417178,1864470,6498794,190.54,-16.64,5417178,6498794,-16.64
2204,中華,4773102,2600947,4696326,83.51,1.63,4773102,4696326,1.63
2206,三陽工業,1729636,1775976,2122322,-2.6,-18.5,1729636,2122322,-18.5
2207,和泰車,9030825,6590459,13173484,37.02,-31.44,9030825,13173484,-31.44
2227,裕日車,4402283,2016862,4806136,118.27,-8.4,4402283,4806136,-8.4
2228,劍麟,164211,101607,141873,61.61,15.74,164211,141873,15.74
2231,為升,76184,84726,93069,-10.08,-18.14,76184,93069,-18.14
2233,宇隆,55120,60883,83388,-9.46,-33.89,55120,83388,-33.89
2497,怡利電,86183,101521,74022,-15.1,16.42,86183,74022,16.42
6288,聯嘉,71452,91643,76341,-22.03,-6.4,71452,76341,-6.4
6605,帝寶,681221,820446,812207,-16.96,-16.12,681221,812207,-16.12
2302,麗正,22958,25921,24074,-11.43,-4.63,22958,24074,-4.63
2303,聯電,8050922,8104902,9525055,-0.66,-15.47,8050922,9525055,-15.47
2329,華泰,869405,907696,849100,-4.21,2.39,869405,849100,2.39
2330,台積電,34053091,30566947,34424173,11.4,-1.07,34053091,34424173,-1.07
2337,旺宏,1666448,2088731,2147894,-20.21,-22.41,1666448,2147894,-22.41
2338,光罩,129797,140671,161232,-7.73,-19.49,129797,161232,-19.49
2342,茂矽,136877,102677,351280,33.3,-61.03,136877,351280,-61.03
2344,華邦電,1779795,1831065,2596235,-2.8,-31.44,1779795,2596235,-31.44
2351,順德,435152,575992,650130,-24.45,-33.06,435152,650130,-33.06
2363,矽統,8343,15378,164288,-45.74,-94.92,8343,164288,-94.92
2369,菱生,369643,393839,561731,-6.14,-34.19,369643,561731,-34.19
2379,瑞昱,1552789,1838968,1886159,-15.56,-17.67,1552789,1886159,-17.67
2388,威盛,302938,301164,434829,0.58,-30.33,302938,434829,-30.33
2401,凌陽,171173,256195,421188,-33.18,-59.35,171173,421188,-59.35
2408,南亞科,2569616,2008611,3442728,27.92,-25.36,2569616,3442728,-25.36
2434,統懋,20375,52493,55630,-61.18,-63.37,20375,55630,-63.37
2436,偉詮電,121337,136603,162104,-11.17,-25.14,121337,162104,-25.14
2441,超豐,613051,628694,818940,-2.48,-25.14,613051,818940,-25.14
2449,京元電子,901020,937937,1030137,-3.93,-12.53,901020,1030137,-12.53
2451,創見,1854714,2070447,2774162,-10.41,-33.14,1854714,2774162,-33.14
2454,聯發科,2919283,4589576,4779612,-36.39,-38.92,2919283,4779612,-38.92
2458,義隆,517683,421921,421502,22.69,22.81,517683,421502,22.81
2481,強茂,306297,468465,371201,-34.61,-17.48,306297,371201,-17.48
3006,晶豪科,385031,411102,609431,-6.34,-36.82,385031,609431,-36.82
3014,聯陽,259752,274802,370225,-5.47,-29.83,259752,370225,-29.83
3016,嘉晶,48344,29088,81931,66.19,-40.99,48344,81931,-40.99
3034,聯詠,2322047,2552279,3026249,-9.02,-23.26,2322047,3026249,-23.26
3035,智原,580407,480518,447227,20.78,29.77,580407,447227,29.77
3041,揚智,329907,459204,277475,-28.15,18.89,329907,277475,18.89
3054,立萬利,275597,439998,95499,-37.36,188.58,275597,95499,188.58
3094,聯傑,25277,23782,30677,6.28,-17.6,25277,30677,-17.6
3189,景碩,1336097,1424397,1383720,-6.19,-3.44,1336097,1383720,-3.44
3257,虹冠電,33618,42185,45156,-20.3,-25.55,33618,45156,-25.55
3413,京鼎,153956,216243,226291,-28.8,-31.96,153956,226291,-31.96
3443,創意,454760,773521,764968,-41.2,-40.55,454760,764968,-40.55
3530,晶相光,3575,21030,15671,-83.0,-77.18,3575,15671,-77.18
3532,台勝科,559773,541607,747806,3.35,-25.14,559773,747806,-25.14
3536,誠創,2800,15120,50376,-81.48,-94.44,2800,50376,-94.44
3545,敦泰,237747,252429,416139,-5.81,-42.86,237747,416139,-42.86
3588,通嘉,78517,70307,84273,11.67,-6.83,78517,84273,-6.83
3686,達能,83329,73569,468750,13.26,-82.22,83329,468750,-82.22
4919,新唐,481657,486089,545794,-0.91,-11.75,481657,545794,-11.75
4952,凌通,125712,153020,205435,-17.84,-38.8,125712,205435,-38.8
4961,天鈺,69538,100788,228679,-31.0,-69.59,69538,228679,-69.59
4967,十銓,456515,494072,515224,-7.6,-11.39,456515,515224,-11.39
4968,立積,65329,80966,40896,-19.31,59.74,65329,40896,59.74
5269,祥碩,130474,106845,104975,22.11,24.29,130474,104975,24.29
5305,敦南,457919,483382,614465,-5.26,-25.47,457919,614465,-25.47
5471,松翰,172397,203867,255619,-15.43,-32.55,172397,255619,-32.55
6202,盛群,183492,228854,272359,-19.82,-32.62,183492,272359,-32.62
6239,力成,2431610,2656066,3159009,-8.45,-23.02,2431610,3159009,-23.02
6243,迅杰,53138,50122,93315,6.01,-43.05,53138,93315,-43.05
6257,矽格,321690,350401,368179,-8.19,-12.62,321690,368179,-12.62
6271,同欣電,423172,502483,552343,-15.78,-23.38,423172,552343,-23.38
8016,矽創,257577,337922,324199,-23.77,-20.54,257577,324199,-20.54
8081,致新,320351,345274,469613,-7.21,-31.78,320351,469613,-31.78
8110,華東,513521,510854,660891,0.52,-22.29,513521,660891,-22.29
8131,福懋科,805974,910169,1013882,-11.44,-20.5,805974,1013882,-20.5
8150,南茂,1276603,1302704,1361687,-2.0,-6.24,1276603,1361687,-6.24
8261,富鼎,181941,206395,277743,-11.84,-34.49,181941,277743,-34.49
8271,宇瞻,543424,687102,847627,-20.91,-35.88,543424,847627,-35.88
2301,光寶科,5464476,6978286,8024366,-21.69,-31.9,5464476,8024366,-31.9
2305,全友,3601,9083,14290,-60.35,-74.8,3601,14290,-74.8
2324,仁寶,37232952,46969682,52972697,-20.72,-29.71,37232952,52972697,-29.71
2331,精英,2868655,4482366,4757168,-36.0,-39.69,2868655,4757168,-39.69
2352,佳世達,6430590,6928367,6069999,-7.18,5.94,6430590,6069999,5.94
2353,宏��,27201119,33034253,33362239,-17.65,-18.46,27201119,33362239,-18.46
2356,英業達,27378466,29290815,27625908,-6.52,-0.89,27378466,27625908,-0.89
2357,華碩,21818720,24545401,19858286,-11.1,9.87,21818720,19858286,9.87
2362,藍天,687296,840270,921255,-18.2,-25.39,687296,921255,-25.39
2364,倫飛,98784,193338,136803,-48.9,-27.79,98784,136803,-27.79
2365,昆盈,587048,629763,666953,-6.78,-11.98,587048,666953,-11.98
2376,技嘉,2726079,2754430,5006998,-1.02,-45.55,2726079,5006998,-45.55
2377,微星,4260501,5242322,6907521,-18.72,-38.32,4260501,6907521,-38.32
2380,虹光,172453,272013,231743,-36.6,-25.58,172453,231743,-25.58
2382,廣達,78033133,91073626,74500544,-14.31,4.74,78033133,74500544,4.74
2387,精元,171572,125153,197010,37.08,-12.91,171572,197010,-12.91
2395,研華,1115053,1560386,1497829,-28.53,-25.55,1115053,1497829,-25.55
2397,友通,112642,123080,138045,-8.48,-18.4,112642,138045,-18.4
2399,映泰,377549,399672,664347,-5.53,-43.16,377549,664347,-43.16
2405,浩鑫,168290,41781,184916,302.79,-8.99,168290,184916,-8.99
2417,圓剛,138942,109372,161241,27.03,-13.82,138942,161241,-13.82
2424,隴華,10623,5831,17776,82.18,-40.23,10623,17776,-40.23
2425,承啟,18357,6588,178709,178.64,-89.72,18357,178709,-89.72
2442,新美齊,62471,43976,16350,42.05,282.08,62471,16350,282.08
2465,麗臺,163316,175382,212937,-6.87,-23.3,163316,212937,-23.3
3002,歐格,36095,38178,45227,-5.45,-20.19,36095,45227,-20.19
3005,神基,361274,290730,436690,24.26,-17.26,361274,436690,-17.26
3013,晟銘電,152899,189208,294544,-19.18,-48.08,152899,294544,-48.08
3017,奇鋐,638337,862550,847272,-25.99,-24.65,638337,847272,-24.65
3022,威強電,227396,276977,601047,-17.9,-62.16,227396,601047,-62.16
3046,建��,126311,104119,128808,21.31,-1.93,126311,128808,-1.93
3057,喬鼎,123022,168386,89124,-26.94,38.03,123022,89124,38.03
3060,銘異,621863,558917,474466,11.26,31.06,621863,474466,31.06
3231,緯創,45737996,61403027,40115952,-25.51,14.01,45737996,40115952,14.01
3416,融程電,85227,101478,126409,-16.01,-32.57,85227,126409,-32.57
3494,誠研,122773,183016,104777,-32.91,17.17,122773,104777,17.17
3515,華擎,629498,687991,994062,-8.5,-36.67,629498,994062,-36.67
3701,大眾控,1879,1873,3631,0.32,-48.25,1879,3631,-48.25
4916,事欣科,120423,235119,95344,-48.78,26.3,120423,95344,26.3
4938,和碩,37733123,35520113,22236577,6.23,69.68,37733123,22236577,69.68
5258,虹堡,37797,140985,244865,-73.19,-84.56,37797,244865,-84.56
6117,迎廣,175359,186039,249552,-5.74,-29.73,175359,249552,-29.73
6128,上福,81157,112268,123669,-27.71,-34.37,81157,123669,-34.37
6166,凌華,241045,316483,315608,-23.83,-23.62,241045,315608,-23.62
6172,互億,15180,28846,27371,-47.37,-44.53,15180,27371,-44.53
6206,飛捷,226366,208876,220191,8.37,2.8,226366,220191,2.8
6230,超眾,165403,250829,228064,-34.05,-27.47,165403,228064,-27.47
6235,華孚,14483,12501,11482,15.85,26.13,14483,11482,26.13
6277,宏正,166117,217818,184676,-23.73,-10.04,166117,184676,-10.04
