公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9745147,9885013,10120251,-1.41,-3.7,82248492,87561867,-6.06,-
1102,亞泥,7256519,6683133,7394901,8.57,-1.87,54564173,66209267,-17.58,-
1103,嘉泥,163492,152585,151142,7.14,8.17,1481525,1362993,8.69,-
1104,環泥,450890,366990,391206,22.86,15.25,3886551,3551356,9.43,-
1108,幸福,380768,366847,312444,3.79,21.86,3358346,2659636,26.27,-
1109,信大,675602,625696,722519,7.97,-6.49,5213429,5620429,-7.24,-
1110,東泥,143254,98636,121926,45.23,17.49,1137024,1138816,-0.15,-
1201,味全,1770907,1860519,1797271,-4.81,-1.46,13942044,15432811,-9.65,-
1203,味王,540372,509509,540815,6.05,-0.08,4591387,4744857,-3.23,-
1210,大成,7188625,6771132,6685601,6.16,7.52,57304544,57342218,-0.06,-
1213,大飲,41327,64820,13552,-36.24,204.95,326544,354982,-8.01,本月營收增加204.95%，主係因去年同期西打2000ml不良品預防性回收退換貨營收減少比較基期較低所致。
1215,卜蜂,1920517,1892166,1808855,1.49,6.17,16366708,15575358,5.08,-
1216,統一,40353475,41212854,39494107,-2.08,2.17,340812432,343355145,-0.74,-
1217,愛之味,565045,639670,441377,-11.66,28.01,3785349,3614466,4.72,-
1218,泰山,819145,853882,782187,-4.06,4.72,6429624,6196441,3.76,-
1219,福壽,1086298,975254,994450,11.38,9.23,8959094,9044740,-0.94,-
1220,台榮,287415,260431,229760,10.36,25.09,2055881,2075508,-0.94,-
1225,福懋油,835861,826403,837263,1.14,-0.16,7489528,7838370,-4.45,-
1227,佳格,3958750,3167337,2745482,24.98,44.19,24224530,21404896,13.17,-
1229,聯華,915901,701837,788561,30.5,16.14,7099771,5976587,18.79,-
1231,聯華食,694394,900089,586266,-22.85,18.44,6485644,6316123,2.68,-
1232,大統益,1537742,1457410,1451185,5.51,5.96,12485761,12609329,-0.97,-
1233,天仁,180532,170359,193774,5.97,-6.83,1419303,1682302,-15.63,-
1234,黑松,876580,983169,749900,-10.84,16.89,6869017,6751799,1.73,-
1235,興泰,28185,9481,24344,197.27,15.77,55355,47868,15.64,-
1236,宏亞,193049,146991,139678,31.33,38.21,1149808,1276027,-9.89,-
1702,南僑,1768470,1626214,1533998,8.74,15.28,12681566,13427224,-5.55,-
1737,臺鹽,282412,257340,257599,9.74,9.63,2302632,2170967,6.06,-
1301,台塑,15836081,14622498,15254406,8.29,3.81,131178144,159296860,-17.65,-
1303,南亞,23828101,22209740,23540826,7.28,1.22,193972294,214657229,-9.63,-
1304,台聚,4307703,4006402,4484846,7.52,-3.94,34628762,41984847,-17.52,-
1305,華夏,1134914,1058853,1122459,7.18,1.1,9140436,11407217,-19.87,-
1307,三芳,840399,677965,921765,23.95,-8.82,6175092,7737016,-20.18,-
1308,亞聚,473181,407986,562238,15.97,-15.83,3985435,5040451,-20.93,-
1309,台達化,1371229,1366998,1487398,0.3,-7.81,10667065,13463662,-20.77,-
1310,台苯,642101,654054,996939,-1.82,-35.59,5557200,9459360,-41.25,-
1312,國喬,1487844,1443785,1572110,3.05,-5.36,11471184,15583900,-26.39,-
1313,聯成,5087822,4621335,5369183,10.09,-5.24,35054376,47013350,-25.43,-
1314,中石化,1224711,1242352,2675293,-1.41,-54.22,13018335,24483766,-46.82,受疫情影響致終端需求仍呈現疲軟
1315,達新,194188,191602,275155,1.34,-29.42,1631571,1891603,-13.74,-
1321,大洋,508942,447705,403934,13.67,25.99,3585503,3491029,2.7,-
1323,永裕,303129,252044,329822,20.26,-8.09,2496630,2682905,-6.94,-
1324,地球,85306,86992,89644,-1.93,-4.83,793922,856523,-7.3,-
1325,恆大,471539,452980,61980,4.09,660.79,2992928,597407,400.98,受新冠肺炎影響致營收增加
1326,台化,20716904,18984099,24430793,9.12,-15.2,180584409,251172642,-28.1,-
4306,炎洲,1293307,1156332,1398003,11.84,-7.48,10006396,12162091,-17.72,-
1402,遠東新,16832713,16731731,20367232,0.6,-17.35,150742713,190352238,-20.8,-
1409,新纖,2597618,2949597,2928171,-11.93,-11.28,22828333,29792008,-23.37,-
1410,南染,40589,31428,29056,29.14,39.69,303010,298512,1.5,-
1413,宏洲,122414,100864,206611,21.36,-40.75,1077136,2390986,-54.95,疫情影響，下游需求急速萎縮
1414,東和,60808,58930,47368,3.18,28.37,489576,618107,-20.79,-
1417,嘉裕,92872,81197,83236,14.37,11.57,768377,1013892,-24.21,-
1418,東華,6159,3575,5508,72.27,11.81,71665,180295,-60.25,因客戶受新冠狀肺炎疫情之影響調降開工率及主原料丙烯腈價格下跌，造成亞克力纖維市場需求停滯。
1419,新紡,202648,155070,214712,30.68,-5.61,1466797,1377251,6.5,-
1423,利華,12877,13614,38382,-5.41,-66.45,163957,394424,-58.43,受到全球第二波肺炎疫情再次升溫，導致市場擔憂情緒再起，也連帶影響到下游需求，因此仍較去年同期出現較大幅度萎縮。
1434,福懋,2328734,2189192,2934871,6.37,-20.65,21627329,28443861,-23.96,-
1439,中和,4997,6712,12636,-25.55,-60.45,89535,138479,-35.34,因疫情尚未趨緩，造成經濟情勢低迷，導致羊毛價格出現持續性下跌，進而影響客戶出貨意願。
1440,南紡,1418244,1230819,1647316,15.22,-13.9,12598173,17312313,-27.22,-
1441,大東,45644,178603,105088,-74.44,-56.56,1125467,1097466,2.55,係因訂單量減少
1443,立益,55232,46155,49317,19.66,11.99,409138,504109,-18.83,-
1444,力麗,652937,696679,990231,-6.27,-34.06,6062417,9295931,-34.78,-
1445,大宇,70496,67213,97067,4.88,-27.37,687107,1019251,-32.58,-
1446,宏和,44365,81594,29958,-45.62,48.09,392398,345222,13.66,-
1447,力鵬,1972834,960407,1131932,105.41,74.28,8505125,11296557,-24.71,因新增子公司貿易營收
1449,佳和,126897,239951,236795,-47.11,-46.41,1370344,1832083,-25.2,-
1451,年興,741504,657733,767390,12.73,-3.37,5029292,6508944,-22.73,-
1452,宏益,116783,110149,117997,6.02,-1.02,826847,1460273,-43.37,-
1453,大將,252,266,37,-5.26,581.08,219129,613,35646.98,"本年營收增加,係因本年銷售待售房屋及營建用地所致"
1454,台富,92735,63413,159064,46.23,-41.69,877527,1453955,-39.64,-
1455,集盛,729968,715912,807781,1.96,-9.63,5397511,9363363,-42.35,-
1456,怡華,37980,69680,24522,-45.49,54.88,395960,591604,-33.07,本月認列建設收入及子公司收入較去年本月增加所致
1457,宜進,241966,193402,366155,25.11,-33.91,1978536,3845412,-48.54,-
1459,聯發,139676,124555,209867,12.14,-33.44,1181381,2421278,-51.2,受新型冠狀病毒影響，致本期營業收入淨額較去年同期大幅減少。
1460,宏遠,679479,600632,886266,13.12,-23.33,4872102,6416288,-24.06,-
1463,強盛,32314,26967,39033,19.82,-17.21,350427,439746,-20.31,-
1464,得力,867547,640626,1029927,35.42,-15.76,5975554,7643220,-21.81,-
1465,偉全,38020,27972,45415,35.92,-16.28,310055,740467,-58.12,本年營收較去年同期減少，主要係因去年同期含已處分子公司之營收及本年度受疫情影響客戶需求萎縮。
1466,聚隆,269260,227247,229004,18.48,17.57,1815467,2580959,-29.65,-
1467,南緯,1528050,1118168,681669,36.65,124.16,6267043,5326552,17.65,因受新冠病毒影響，集團9月增加防護衣及隔離衣外銷營收，營收大幅增加，以致營收較去年同期增加約124.16%。
1468,昶和,69344,68829,85301,0.74,-18.7,726939,771562,-5.78,-
1470,大統新創,71277,51766,63773,37.69,11.76,452331,623394,-27.44,-
1472,三洋紡,27688,47230,46955,-41.37,-41.03,224250,288816,-22.35,-
1473,台南,581438,578104,650505,0.57,-10.61,4734069,6059339,-21.87,-
1474,弘裕,271516,225541,262086,20.38,3.59,2011251,2560198,-21.44,-
1475,業旺,16286,10597,4135,53.68,293.85,59436,43053,38.05,主要開始銷售染劑產品
1476,儒鴻,2614618,2040791,2256557,28.11,15.86,18849814,20386017,-7.53,-
1477,聚陽,2690100,3116299,3156364,-13.67,-14.77,18883047,20597798,-8.32,-
4414,如興,1558236,1703554,1721438,-8.53,-9.48,13105280,11994091,9.26,-
4426,利勤,109515,115635,213451,-5.29,-48.69,941009,1842776,-48.93,-
4438,廣越,1834130,1813260,2437286,1.15,-24.74,10439590,13143259,-20.57,-
1503,士電,2177328,1935498,2225612,12.49,-2.16,18422136,19463851,-5.35,-
1504,東元,3786157,3678179,4086750,2.93,-7.35,33177803,35923140,-7.64,-
1506,正道,73726,61639,108490,19.6,-32.04,639817,929332,-31.15,-
1507,永大,1427171,1443483,1170002,-1.13,21.98,10836382,10002698,8.33,此為本公司自結數
1513,中興電,1132160,1324092,1176035,-14.49,-3.73,9927031,8851603,12.14,-
1514,亞力,405959,362926,344470,11.85,17.85,3681040,3468937,6.11,-
1515,力山,1346360,1127421,819060,19.41,64.37,6854568,5800679,18.16,客戶銷售狀況好增加採購量
1517,利奇,352321,327135,251549,7.69,40.06,2296091,2251758,1.96,-
1519,華城,849914,918051,383387,-7.42,121.68,5865856,4117785,42.45,本月較同期增加主要是民營案。
1526,日馳,122780,127903,72665,-4.0,68.96,884671,839375,5.39,因市場需求增加，致本月營收優於去年同期。
1527,鑽全,323881,318383,223538,1.72,44.88,2601966,2676119,-2.77,-
1528,恩德,290830,281561,394638,3.29,-26.3,2417919,2961658,-18.35,-
1529,樂士,52072,127794,88042,-59.25,-40.85,548931,330256,66.21,"今年迄本月止,因太陽能工程營收認列較去年同期多,故累計營收增幅大"
1530,亞崴,209901,256838,330765,-18.27,-36.54,2241723,2599016,-13.74,-
1531,高林股,181850,142660,159952,27.47,13.69,1136226,1674707,-32.15,-
1532,勤美,1197780,1179290,1019530,1.56,17.48,8040583,10571839,-23.94,-
1535,中宇,793878,746497,731146,6.34,8.57,6240525,7076555,-11.81,-
1537,廣隆,624602,597914,660321,4.46,-5.4,5230374,5945381,-12.02,-
1538,正峰,15721,25726,34920,-38.89,-54.97,197557,269387,-26.66,由於疫情尚未趨於穩定，海外接單仍受當地疫情狀況，呈現不穩定狀態，至於九月營收衰退部分，應有望於第四季回補出貨
1539,巨庭,215803,198573,186804,8.67,15.52,1565974,1699899,-7.87,-
1540,喬福,19435,22063,40192,-11.91,-51.64,192304,511472,-62.4,歐美市場尚未復甦
1541,錩泰,530327,408445,360272,29.84,47.2,3761439,3322546,13.2,-
1558,伸興,701611,815229,722020,-13.93,-2.82,5035770,4670055,7.83,-
1560,中砂,420571,432477,403026,-2.75,4.35,3827218,3645395,4.98,-
1583,程泰,435996,437724,525606,-0.39,-17.04,3785634,4648670,-18.56,-
1597,直得,113151,121215,94215,-6.65,20.09,1029218,1000252,2.89,-
2049,上銀,2007872,1819821,1373108,10.33,46.22,15112219,16195614,-6.68,-
2241,艾姆勒,77810,67776,68534,14.8,13.53,608024,568907,6.87,-
2371,大同,2478018,2268775,2747759,9.22,-9.81,24123442,24569849,-1.81,-
3167,大量,239693,239039,145161,0.27,65.12,1588342,1383275,14.82,市場設備需求逐漸復甦所致
4526,東台,687563,557146,830276,23.4,-17.18,5747571,8135305,-29.35,-
4532,瑞智,1436038,1439605,1486109,-0.24,-3.36,14109285,15485774,-8.88,-
4540,全球傳動,195344,261871,145111,-25.4,34.61,1958740,1572056,24.59,-
4555,氣立,133981,139953,101877,-4.26,31.51,1174610,1021436,14.99,-
4562,穎漢,55816,49558,75273,12.62,-25.84,483777,753476,-35.79,-
4564,元翎,170997,185703,209411,-7.91,-18.34,1512880,2154658,-29.78,-
4566,時碩工業,361444,292724,358767,23.47,0.74,2533348,2897961,-12.58,-
4572,駐龍,32138,22735,70279,41.35,-54.27,290221,637271,-54.45,"因受新冠肺炎疫情影響,致營收減少"
4576,大銀微系統,183363,189366,134506,-3.17,36.32,1810354,1547270,17.0,-
8222,寶一,21310,32584,66673,-34.59,-68.03,329913,599027,-44.92,因疫情影響
8374,羅昇,227516,205012,200429,10.97,13.51,2002338,2243011,-10.72,-
8996,高力,164861,138527,174944,19.01,-5.76,1462223,1627034,-10.12,-
1603,華電,165978,139681,243855,18.82,-31.93,1679024,1860444,-9.75,-
1604,聲寶,591889,647857,525332,-8.63,12.66,5974111,5507501,8.47,-
1605,華新,10659389,8849975,10240216,20.44,4.09,81540826,104081004,-21.65,-
1608,華榮,859677,574345,748441,49.67,14.86,5476978,5910592,-7.33,-
1609,大亞,1621234,1528848,1561896,6.04,3.79,12937785,13571362,-4.66,-
1611,中電,159038,176437,187380,-9.86,-15.12,1592234,1753368,-9.18,-
1612,宏泰,336784,427866,272446,-21.28,23.61,3440018,2623806,31.1,-
1614,三洋電,471575,477949,438625,-1.33,7.51,4414155,4146177,6.46,-
1615,大山,269800,299534,258388,-9.92,4.41,2305792,2162735,6.61,-
1616,億泰,216050,212801,155261,1.52,39.15,1959526,2175197,-9.91,-
1617,榮星,294052,261718,238216,12.35,23.43,2082958,2122742,-1.87,-
1618,合機,443209,276791,419515,60.12,5.64,2211551,1851927,19.41,-
4930,燦星網,1022438,1053882,884626,-2.98,15.57,6552873,7118029,-7.93,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收分別扣除110,186仟元及1,361,563仟元。"
5283,禾聯碩,461258,651556,452164,-29.2,2.01,4825152,4556669,5.89,-
1708,東鹼,332745,335463,352526,-0.81,-5.61,3067514,3247268,-5.53,-
1709,和益,824520,617786,663080,33.46,24.34,6511056,6528391,-0.26,-
1710,東聯,1639701,1300138,1401602,26.11,16.98,13448359,18266993,-26.37,無
1711,永光,678137,592948,762273,14.36,-11.03,5656387,7096026,-20.28,-
1712,興農,1523205,1404696,1563470,8.43,-2.57,13483153,13026738,3.5,-
1713,國化,39097,36333,42173,7.6,-7.29,347975,442208,-21.3,-
1714,和桐,1881822,1794327,2636454,4.87,-28.62,20210748,21032334,-3.9,-
1717,長興,3513059,3171998,3497422,10.75,0.44,26474211,30191616,-12.31,-
1718,中纖,4872746,2433210,2999480,100.25,62.45,24001897,27454923,-12.57,1.本公告為異業別合併營收資訊2.本月營收增加百分比達50%以上係認列出售雲林斗六科加段土地處分利益約27.4億元
1721,三晃,201278,199617,269779,0.83,-25.39,2120391,2442886,-13.2,-
1722,台肥,830979,817293,1189737,1.67,-30.15,8013102,9535596,-15.96,-
1723,中碳,393207,432718,687702,-9.13,-42.82,3910619,6043908,-35.29,-
1724,台硝,152473,134717,161805,13.18,-5.76,1295361,1402068,-7.61,-
1725,元禎,636485,489844,684332,29.93,-6.99,4942244,6532171,-24.33,-
1726,永記,731228,594184,658910,23.06,10.97,5765050,5709259,0.97,-
1727,中華化,164133,140909,168799,16.48,-2.76,1367982,1723599,-20.63,-
